Zeitpunkt;Skalierter Netzlast [MWh]
2035-02-26 19:22:30;23183.49369604486
2035-02-26 19:37:30;22986.605396074876
2035-02-26 19:52:30;22661.63607570336
2035-02-26 20:07:30;22454.799735313838
2035-02-26 20:22:30;22074.28718926658
2035-02-26 20:37:30;21790.7680373098
2035-02-26 20:52:30;21594.294239023962
2035-02-26 21:07:30;21530.87548134942
2035-02-26 21:22:30;21337.717696536758
2035-02-26 21:37:30;21075.338130471493
2035-02-26 21:52:30;21126.73633930576
2035-02-26 22:07:30;21308.702578646444
2035-02-26 22:22:30;21101.037234888627
2035-02-26 22:37:30;20816.68907956355
2035-02-26 22:52:30;20459.388627828546
2035-02-26 23:07:30;20260.84232112197
2035-02-26 23:22:30;19963.644613588327
2035-02-26 23:37:30;19685.92848520961
2035-02-26 23:52:30;19410.284865251626
2035-02-27 00:07:30;19169.459386762024
2035-02-27 00:22:30;18993.710672683552
2035-02-27 00:37:30;18778.99880029523
2035-02-27 00:52:30;18860.655632072256
2035-02-27 01:07:30;18739.206638617085
2035-02-27 01:22:30;18632.67970579122
2035-02-27 01:37:30;18567.18843969594
2035-02-27 01:52:30;18444.081439504178
2035-02-27 02:07:30;18437.44941255782
2035-02-27 02:22:30;18497.552156759186
2035-02-27 02:37:30;18425.42886371755
2035-02-27 02:52:30;18392.683230669907
2035-02-27 03:07:30;18461.490510238367
2035-02-27 03:22:30;18429.98838224317
2035-02-27 03:37:30;18460.661506870074
2035-02-27 03:52:30;18556.825897592254
2035-02-27 04:07:30;18637.653726000986
2035-02-27 04:22:30;18780.24230534767
2035-02-27 04:37:30;19003.658713103086
2035-02-27 04:52:30;19283.032848218394
2035-02-27 05:07:30;19830.58957297703
2035-02-27 05:22:30;20077.632576728844
2035-02-27 05:37:30;20412.964439204043
2035-02-27 05:52:30;21088.187682680058
2035-02-27 06:07:30;22169.62257662047
2035-02-27 06:22:30;23013.133503860307
2035-02-27 06:37:30;23663.90114797163
2035-02-27 06:52:30;24251.250034408407
2035-02-27 07:07:30;24795.905247378014
2035-02-27 07:22:30;25106.367008804373
2035-02-27 07:37:30;25348.435992346418
2035-02-27 07:52:30;25564.391369787183
2035-02-27 08:07:30;26074.642942972558
2035-02-27 08:22:30;26266.971724416922
2035-02-27 08:37:30;26445.621950284425
2035-02-27 08:52:30;26411.218310500197
2035-02-27 09:07:30;26490.38813217234
2035-02-27 09:22:30;26491.631637224782
2035-02-27 09:37:30;26601.88908520797
2035-02-27 09:52:30;26480.85459343695
2035-02-27 10:07:30;26513.60022648459
2035-02-27 10:22:30;26550.076374689557
2035-02-27 10:37:30;26659.090317620306
2035-02-27 10:52:30;26739.91814602904
2035-02-27 11:07:30;26727.483095504616
2035-02-27 11:22:30;26837.74054348781
2035-02-27 11:37:30;26910.278338213593
2035-02-27 11:52:30;26811.21243570238
2035-02-27 12:07:30;26741.990654449775
2035-02-27 12:22:30;26554.635893215178
2035-02-27 12:37:30;26859.294631063472
2035-02-27 12:52:30;26882.506725375722
2035-02-27 13:07:30;26923.956893790455
2035-02-27 13:22:30;26781.782816127918
2035-02-27 13:37:30;26717.120553400935
2035-02-27 13:52:30;26472.150058069856
2035-02-27 14:07:30;26208.526986952147
2035-02-27 14:22:30;26099.09854233725
2035-02-27 14:37:30;25924.59333331122
2035-02-27 14:52:30;25736.824070392475
2035-02-27 15:07:30;25744.699602391272
2035-02-27 15:22:30;25457.449935277167
2035-02-27 15:37:30;25264.706652148656
2035-02-27 15:52:30;25214.13744668268
2035-02-27 16:07:30;25392.78767255018
2035-02-27 16:22:30;25313.61785087804
2035-02-27 16:37:30;25346.36348392568
2035-02-27 16:52:30;25483.149039694305
2035-02-27 17:07:30;25480.24752790527
2035-02-27 17:22:30;25733.093555235148
2035-02-27 17:37:30;25881.899659844043
2035-02-27 17:52:30;26272.774747994987
2035-02-27 18:07:30;26554.635893215178
2035-02-27 18:22:30;26838.155045171956
2035-02-27 18:37:30;27046.23489061392
2035-02-27 18:52:30;27144.886291440987
2035-02-27 19:07:30;27146.12979649343
2035-02-27 19:22:30;26859.294631063472
2035-02-27 19:37:30;26628.83169467755
2035-02-27 19:52:30;26320.027939987784
2035-02-27 20:07:30;25883.557666580633
2035-02-27 20:22:30;25515.480171057796
2035-02-27 20:37:30;25080.667904387235
2035-02-27 20:52:30;24559.63928741403
2035-02-27 21:07:30;24285.239172508493
2035-02-27 21:22:30;24061.822764753073
2035-02-27 21:37:30;23673.434686707016
2035-02-27 21:52:30;23311.57471644639
2035-02-27 22:07:30;23161.52510678505
2035-02-27 22:22:30;22920.69962829545
2035-02-27 22:37:30;22509.09945593714
2035-02-27 22:52:30;22024.96148885305
2035-02-27 23:07:30;21605.900286180087
2035-02-27 23:22:30;21362.5877975856
2035-02-27 23:37:30;21031.400951951873
2035-02-27 23:52:30;20872.232305239297
2035-02-28 00:07:30;20655.033422746088
2035-02-28 00:22:30;20372.75777584175
2035-02-28 00:37:30;19976.908667481042
2035-02-28 00:52:30;19822.299539294083
2035-02-28 01:07:30;19657.74237068759
2035-02-28 01:22:30;19535.049872179978
2035-02-28 01:37:30;19637.43178816437
2035-02-28 01:52:30;19445.932010088298
2035-02-28 02:07:30;19375.052222099104
2035-02-28 02:22:30;19312.876969477
2035-02-28 02:37:30;19404.896343357712
2035-02-28 02:52:30;19429.351942722406
2035-02-28 03:07:30;19478.67764313594
2035-02-28 03:22:30;19571.111518700796
2035-02-28 03:37:30;19637.017286480223
2035-02-28 03:52:30;19666.032404370537
2035-02-28 04:07:30;19884.060290232035
2035-02-28 04:22:30;20061.467011047098
2035-02-28 04:37:30;20260.013317753674
2035-02-28 04:52:30;20341.255647846552
2035-02-28 05:07:30;20890.884881025926
2035-02-28 05:22:30;21002.38583406156
2035-02-28 05:37:30;21398.649444106417
2035-02-28 05:52:30;21908.90101729179
2035-02-28 06:07:30;22930.647668714984
2035-02-28 06:22:30;23776.231104375558
2035-02-28 06:37:30;24444.40781922107
2035-02-28 06:52:30;25083.569416176266
2035-02-28 07:07:30;25327.2964064549
2035-02-28 07:22:30;25745.52860575957
2035-02-28 07:37:30;26050.187343607864
2035-02-28 07:52:30;26293.499832202353
2035-02-28 08:07:30;26735.773129187564
2035-02-28 08:22:30;26986.546648096704
2035-02-28 08:37:30;27008.515237356514
2035-02-28 08:52:30;26955.459021785653
2035-02-28 09:07:30;26936.391944314877
2035-02-28 09:22:30;27101.363614605518
2035-02-28 09:37:30;27268.822295001042
2035-02-28 09:52:30;27020.950287880933
2035-02-28 10:07:30;27006.442728935777
2035-02-28 10:22:30;27003.955718830894
2035-02-28 10:37:30;27151.93282007149
2035-02-28 10:52:30;27316.904490362132
2035-02-28 11:07:30;27459.49306970882
2035-02-28 11:22:30;27373.69122109032
2035-02-28 11:37:30;27356.28215035613
2035-02-28 11:52:30;27398.56132213916
2035-02-28 12:07:30;27154.00532849223
2035-02-28 12:22:30;27097.63309944819
2035-02-28 12:37:30;27122.917702181177
2035-02-28 12:52:30;27025.9243080907
2035-02-28 13:07:30;26796.704876757223
2035-02-28 13:22:30;26620.127159310458
2035-02-28 13:37:30;26470.492051333265
2035-02-28 13:52:30;26264.070212627892
2035-02-28 14:07:30;25920.0338147856
2035-02-28 14:22:30;25648.120709984945
2035-02-28 14:37:30;25588.846969151873
2035-02-28 14:52:30;25367.088568133047
2035-02-28 15:07:30;25407.709733179487
2035-02-28 15:22:30;25310.71633908901
2035-02-28 15:37:30;25216.209955103415
2035-02-28 15:52:30;24952.17238230156
2035-02-28 16:07:30;24989.89203555897
2035-02-28 16:22:30;24945.540355355202
2035-02-28 16:37:30;24953.001385669857
2035-02-28 16:52:30;25032.171207342
2035-02-28 17:07:30;25129.164601432476
2035-02-28 17:22:30;25396.10368602336
2035-02-28 17:37:30;25573.510406838424
2035-02-28 17:52:30;25868.22110426718
2035-02-28 18:07:30;26247.904646946146
2035-02-28 18:22:30;26676.913890038642
2035-02-28 18:37:30;27032.556335037058
2035-02-28 18:52:30;27060.74244955908
2035-02-28 19:07:30;26995.665685147946
2035-02-28 19:22:30;26773.492782444973
2035-02-28 19:37:30;26521.47575848339
2035-02-28 19:52:30;26165.004310116678
2035-02-28 20:07:30;25775.787228702324
2035-02-28 20:22:30;25235.277032574195
2035-02-28 20:37:30;24892.069638100198
2035-02-28 20:52:30;24514.45860384197
2035-02-28 21:07:30;24354.460953761096
2035-02-28 21:22:30;24052.289226017685
2035-02-28 21:37:30;23556.13071009332
2035-02-28 21:52:30;23231.990393090102
2035-02-28 22:07:30;23064.531712694574
2035-02-28 22:22:30;22760.28747653043
2035-02-28 22:37:30;22402.158021427127
2035-02-28 22:52:30;22075.94519600317
2035-02-28 23:07:30;21648.593959647264
2035-02-28 23:22:30;21340.61920832579
2035-02-28 23:37:30;21102.695241625217
2035-02-28 23:52:30;20913.68247365403
2035-03-01 00:07:30;20524.879893923826
2035-03-01 00:22:30;20356.592210160004
2035-03-01 00:37:30;20248.40727059755
2035-03-01 00:52:30;20065.612027888572
2035-03-01 01:07:30;19843.439125185596
2035-03-01 01:22:30;19789.139404562295
2035-03-01 01:37:30;19656.913367319296
2035-03-01 01:52:30;19538.365885653155
2035-03-01 02:07:30;19505.20575092137
2035-03-01 02:22:30;19515.56829302505
2035-03-01 02:37:30;19587.69158606669
2035-03-01 02:52:30;19569.868013648353
2035-03-01 03:07:30;19627.483747744835
2035-03-01 03:22:30;19638.260791532666
2035-03-01 03:37:30;19733.181677202407
2035-03-01 03:52:30;19668.933916159567
2035-03-01 04:07:30;20066.855532941016
2035-03-01 04:22:30;20190.791536501067
2035-03-01 04:37:30;20469.751169932228
2035-03-01 04:52:30;20767.363379150018
2035-03-01 05:07:30;21004.04384079815
2035-03-01 05:22:30;21070.364110261722
2035-03-01 05:37:30;21409.0119862101
2035-03-01 05:52:30;21925.066582973537
2035-03-01 06:07:30;23026.39755775302
2035-03-01 06:22:30;23822.655293000058
2035-03-01 06:37:30;24482.541974162625
2035-03-01 06:52:30;25010.617119766335
2035-03-01 07:07:30;25439.211861174685
2035-03-01 07:22:30;25761.694171441315
2035-03-01 07:37:30;26053.91785876519
2035-03-01 07:52:30;26254.95117557665
2035-03-01 08:07:30;26691.835950667944
2035-03-01 08:22:30;26959.18953694298
2035-03-01 08:37:30;27118.772685339707
2035-03-01 08:52:30;27105.50863144699
2035-03-01 09:07:30;27113.798665129936
2035-03-01 09:22:30;27488.508187599135
2035-03-01 09:37:30;27568.092510955423
2035-03-01 09:52:30;26979.5001194662
2035-03-01 10:07:30;26902.817307898942
2035-03-01 10:22:30;26936.806445999024
2035-03-01 10:37:30;26918.982873580688
2035-03-01 10:52:30;26865.92665800983
2035-03-01 11:07:30;26938.049951051464
2035-03-01 11:22:30;27094.73158765916
2035-03-01 11:37:30;27013.90375925043
2035-03-01 11:52:30;26928.10191063193
2035-03-01 12:07:30;26987.375651464998
2035-03-01 12:22:30;26875.04569506107
2035-03-01 12:37:30;26773.492782444973
2035-03-01 12:52:30;26784.68432791695
2035-03-01 13:07:30;26749.451684764426
2035-03-01 13:22:30;26511.113216379705
2035-03-01 13:37:30;26155.05626969714
2035-03-01 13:52:30;25852.47004026958
2035-03-01 14:07:30;25932.054363625874
2035-03-01 14:22:30;25847.496020059814
2035-03-01 14:37:30;25432.579834228327
2035-03-01 14:52:30;25340.14595866347
2035-03-01 15:07:30;25381.596127078206
2035-03-01 15:22:30;25180.148308582597
2035-03-01 15:37:30;24883.77960441725
2035-03-01 15:52:30;24754.45507896328
2035-03-01 16:07:30;24557.152277309146
2035-03-01 16:22:30;24584.50938846287
2035-03-01 16:37:30;24591.555917093374
2035-03-01 16:52:30;24758.185594120605
2035-03-01 17:07:30;25025.953682079788
2035-03-01 17:22:30;25277.55620435722
2035-03-01 17:37:30;25726.87602997294
2035-03-01 17:52:30;25898.894228894085
2035-03-01 18:07:30;26277.748768204754
2035-03-01 18:22:30;26560.43891679324
2035-03-01 18:37:30;26933.075930841696
2035-03-01 18:52:30;26986.132146412558
2035-03-01 19:07:30;26760.228728552258
2035-03-01 19:22:30;26460.958512597877
2035-03-01 19:37:30;26337.022509037823
2035-03-01 19:52:30;25991.328104458942
2035-03-01 20:07:30;25534.54724852857
2035-03-01 20:22:30;25267.608163937686
2035-03-01 20:37:30;24868.02854041965
2035-03-01 20:52:30;24534.354684681042
2035-03-01 21:07:30;24209.385364309528
2035-03-01 21:22:30;24077.573828750672
2035-03-01 21:37:30;23687.52774396803
2035-03-01 21:52:30;23400.692578538066
2035-03-01 22:07:30;23376.651480857523
2035-03-01 22:22:30;24177.88323631433
2035-03-01 22:37:30;22681.532156542435
2035-03-01 22:52:30;22214.80326019253
2035-03-01 23:07:30;21937.916135182106
2035-03-01 23:22:30;21598.439255865433
2035-03-01 23:37:30;21260.620383285353
2035-03-01 23:52:30;20941.868588176047
2035-03-02 00:07:30;20552.23700507755
2035-03-02 00:22:30;20395.969870154
2035-03-02 00:37:30;20173.796967451028
2035-03-02 00:52:30;19919.707435068707
2035-03-02 01:07:30;19839.708610028272
2035-03-02 01:22:30;19798.672943297686
2035-03-02 01:37:30;19683.026973420576
2035-03-02 01:52:30;19563.65048838614
2035-03-02 02:07:30;19540.85289575804
2035-03-02 02:22:30;19432.253454511436
2035-03-02 02:37:30;19520.127811550672
2035-03-02 02:52:30;19513.495784604314
2035-03-02 03:07:30;19478.67764313594
2035-03-02 03:22:30;19558.676468176374
2035-03-02 03:37:30;19656.084363951
2035-03-02 03:52:30;19745.20222604268
2035-03-02 04:07:30;19953.69657316879
2035-03-02 04:22:30;20046.959452101943
2035-03-02 04:37:30;20269.132354804915
2035-03-02 04:52:30;20583.739133072748
2035-03-02 05:07:30;21068.706103525135
2035-03-02 05:22:30;21180.20705656077
2035-03-02 05:37:30;21560.30510092388
2035-03-02 05:52:30;21985.998330543196
2035-03-02 06:07:30;22911.58059124421
2035-03-02 06:22:30;23721.931383752257
2035-03-02 06:37:30;24285.65367419264
2035-03-02 06:52:30;24765.23212275111
2035-03-02 07:07:30;25337.24444687444
2035-03-02 07:22:30;25755.89114786325
2035-03-02 07:37:30;26051.845350344454
2035-03-02 07:52:30;26249.562653682733
2035-03-02 08:07:30;26586.138021210372
2035-03-02 08:22:30;26760.228728552258
2035-03-02 08:37:30;26898.672291057468
2035-03-02 08:52:30;26995.665685147946
2035-03-02 09:07:30;27057.84093777005
2035-03-02 09:22:30;27210.792059220414
2035-03-02 09:37:30;27433.793965291683
2035-03-02 09:52:30;27381.981254773265
2035-03-02 10:07:30;27387.369776667183
2035-03-02 10:22:30;27290.376382576706
2035-03-02 10:37:30;27304.88394152186
2035-03-02 10:52:30;27282.91535226205
2035-03-02 11:07:30;26910.278338213593
2035-03-02 11:22:30;27003.541217146747
2035-03-02 11:37:30;27339.28758130609
2035-03-02 11:52:30;27309.028958363335
2035-03-02 12:07:30;27124.575708917768
2035-03-02 12:22:30;26934.31943589414
2035-03-02 12:37:30;26853.906109169555
2035-03-02 12:52:30;26740.74714939733
2035-03-02 13:07:30;26586.96702457867
2035-03-02 13:22:30;26418.679340814848
2035-03-02 13:37:30;26203.138465058233
2035-03-02 13:52:30;25826.3564341683
2035-03-02 14:07:30;25932.883366994167
2035-03-02 14:22:30;25698.68991545092
2035-03-02 14:37:30;25660.97026219351
2035-03-02 14:52:30;25278.799709409665
2035-03-02 15:07:30;25356.726026029362
2035-03-02 15:22:30;25308.643830668272
2035-03-02 15:37:30;25312.788847509746
2035-03-02 15:52:30;25178.490301846006
2035-03-02 16:07:30;25294.96527509141
2035-03-02 16:22:30;25055.797803338395
2035-03-02 16:37:30;24875.075069050155
2035-03-02 16:52:30;24871.75905557698
2035-03-02 17:07:30;25272.167682463307
2035-03-02 17:22:30;25537.034258633455
2035-03-02 17:37:30;25816.408393748763
2035-03-02 17:52:30;26011.224185298015
2035-03-02 18:07:30;26380.959687557443
2035-03-02 18:22:30;26723.338078663142
2035-03-02 18:37:30;27068.20347987373
2035-03-02 18:52:30;27137.839762810483
2035-03-02 19:07:30;26958.360533574683
2035-03-02 19:22:30;26740.332647713185
2035-03-02 19:37:30;26496.60565743455
2035-03-02 19:52:30;26246.661141893703
2035-03-02 20:07:30;25828.014440904888
2035-03-02 20:22:30;25402.73571296972
2035-03-02 20:37:30;25042.948251129827
2035-03-02 20:52:30;24656.632681504507
2035-03-02 21:07:30;24283.581165771902
2035-03-02 21:22:30;23947.834801612556
2035-03-02 21:37:30;23604.62740713856
2035-03-02 21:52:30;23348.050864651355
2035-03-02 22:07:30;23246.912453719404
2035-03-02 22:22:30;23011.889998807863
2035-03-02 22:37:30;22587.02577255684
2035-03-02 22:52:30;22112.421344208135
2035-03-02 23:07:30;21647.35045459482
2035-03-02 23:22:30;21390.773912107616
2035-03-02 23:37:30;20946.842608385818
2035-03-02 23:52:30;20708.918641685243
2035-03-03 00:07:30;20327.162590585544
2035-03-03 00:22:30;20080.948590202024
2035-03-03 00:37:30;19901.88386265037
2035-03-03 00:52:30;19709.555081206006
2035-03-03 01:07:30;19569.453511964206
2035-03-03 01:22:30;19399.09331977965
2035-03-03 01:37:30;19395.362804622324
2035-03-03 01:52:30;19367.591191784453
2035-03-03 02:07:30;19207.59354170358
2035-03-03 02:22:30;19211.73855854505
2035-03-03 02:37:30;19119.719184664344
2035-03-03 02:52:30;19221.27209728044
2035-03-03 03:07:30;19228.318625910946
2035-03-03 03:22:30;19275.571817903743
2035-03-03 03:37:30;19354.327137891738
2035-03-03 03:52:30;19373.80871704666
2035-03-03 04:07:30;19581.05955912033
2035-03-03 04:22:30;19705.410064364532
2035-03-03 04:37:30;19929.2409738041
2035-03-03 04:52:30;20043.228936944615
2035-03-03 05:07:30;20463.11914298587
2035-03-03 05:22:30;20705.602628212066
2035-03-03 05:37:30;21063.317581631218
2035-03-03 05:52:30;21545.79754197872
2035-03-03 06:07:30;22431.587641001588
2035-03-03 06:22:30;23231.57589140595
2035-03-03 06:37:30;23899.752606251466
2035-03-03 06:52:30;24411.24768448928
2035-03-03 07:07:30;24967.92344629916
2035-03-03 07:22:30;25378.694615289172
2035-03-03 07:37:30;25705.736444081424
2035-03-03 07:52:30;26004.17765666751
2035-03-03 08:07:30;26396.71075155504
2035-03-03 08:22:30;26612.251627311656
2035-03-03 08:37:30;26974.111597572282
2035-03-03 08:52:30;26994.836681779652
2035-03-03 09:07:30;26851.833600748818
2035-03-03 09:22:30;27022.608294617523
2035-03-03 09:37:30;26945.09647968197
2035-03-03 09:52:30;27084.783547239625
2035-03-03 10:07:30;27108.410143236022
2035-03-03 10:22:30;27349.235621725627
2035-03-03 10:37:30;27511.305780227238
2035-03-03 10:52:30;27439.1824871856
2035-03-03 11:07:30;27141.155776283664
2035-03-03 11:22:30;27090.17206913354
2035-03-03 11:37:30;27010.1732440931
2035-03-03 11:52:30;27037.11585356268
2035-03-03 12:07:30;26864.26865127324
2035-03-03 12:22:30;26727.483095504616
2035-03-03 12:37:30;26865.097654641533
2035-03-03 12:52:30;26832.352021593895
2035-03-03 13:07:30;26547.174862900523
2035-03-03 13:22:30;26390.49322629283
2035-03-03 13:37:30;26035.679784662705
2035-03-03 13:52:30;25813.506881959733
2035-03-03 14:07:30;25719.00049797414
2035-03-03 14:22:30;25611.64456177998
2035-03-03 14:37:30;25459.93694538205
2035-03-03 14:52:30;25085.641924597003
2035-03-03 15:07:30;24964.607432825982
2035-03-03 15:22:30;24975.38447661381
2035-03-03 15:37:30;24823.676860215885
2035-03-03 15:52:30;24724.196456020523
2035-03-03 16:07:30;24818.702840006117
2035-03-03 16:22:30;24715.906422337575
2035-03-03 16:37:30;24732.071988019325
2035-03-03 16:52:30;24705.95838191804
2035-03-03 17:07:30;24931.447298094194
2035-03-03 17:22:30;25157.350715954493
2035-03-03 17:37:30;25372.062588342815
2035-03-03 17:52:30;25578.89892873234
2035-03-03 18:07:30;25771.227710176703
2035-03-03 18:22:30;26166.662316853268
2035-03-03 18:37:30;26600.231078471385
2035-03-03 18:52:30;26655.35980246298
2035-03-03 19:07:30;26518.15974501021
2035-03-03 19:22:30;26235.88409810587
2035-03-03 19:37:30;26016.198205507782
2035-03-03 19:52:30;25646.8772049325
2035-03-03 20:07:30;25281.701221198695
2035-03-03 20:22:30;24996.524062505327
2035-03-03 20:37:30;24687.30580613141
2035-03-03 20:52:30;24192.805296943636
2035-03-03 21:07:30;23841.722370470838
2035-03-03 21:22:30;23811.87824921223
2035-03-03 21:37:30;23543.6956595689
2035-03-03 21:52:30;23280.48709013534
2035-03-03 22:07:30;23234.477403194986
2035-03-03 22:22:30;22921.94313334789
2035-03-03 22:37:30;22473.866812784618
2035-03-03 22:52:30;22080.090212844643
2035-03-03 23:07:30;21883.616414558805
2035-03-03 23:22:30;21476.990262410265
2035-03-03 23:37:30;21091.089194469092
2035-03-03 23:52:30;20743.73678315362
2035-03-04 00:07:30;20451.513095829745
2035-03-04 00:22:30;20159.70391019002
2035-03-04 00:37:30;19910.588398017466
2035-03-04 00:52:30;19757.637276567097
2035-03-04 01:07:30;19589.34959280328
2035-03-04 01:22:30;19527.174340181176
2035-03-04 01:37:30;19277.22982464033
2035-03-04 01:52:30;19191.42797602183
2035-03-04 02:07:30;19045.108881517823
2035-03-04 02:22:30;19051.74090846418
2035-03-04 02:37:30;18958.892531215173
2035-03-04 02:52:30;18918.685867852884
2035-03-04 03:07:30;19028.11431246778
2035-03-04 03:22:30;19150.80681097539
2035-03-04 03:37:30;19052.155410148327
2035-03-04 03:52:30;19010.70524173359
2035-03-04 04:07:30;19055.056921937357
2035-03-04 04:22:30;18967.18256489812
2035-03-04 04:37:30;19025.627302362896
2035-03-04 04:52:30;19132.154235188762
2035-03-04 05:07:30;19020.65328215313
2035-03-04 05:22:30;18935.680436902923
2035-03-04 05:37:30;18900.447793750398
2035-03-04 05:52:30;18991.223662578668
2035-03-04 06:07:30;19214.640070334084
2035-03-04 06:22:30;19458.36706061272
2035-03-04 06:37:30;19586.0335793301
2035-03-04 06:52:30;19696.705528997438
2035-03-04 07:07:30;20169.651950609554
2035-03-04 07:22:30;20383.120317945435
2035-03-04 07:37:30;20718.037678736484
2035-03-04 07:52:30;21085.286170891028
2035-03-04 08:07:30;21430.98057546991
2035-03-04 08:22:30;21796.57106088786
2035-03-04 08:37:30;22394.696991112472
2035-03-04 08:52:30;22533.96955698598
2035-03-04 09:07:30;22904.119560929554
2035-03-04 09:22:30;23229.50338298522
2035-03-04 09:37:30;23474.88838000044
2035-03-04 09:52:30;23622.450979556896
2035-03-04 10:07:30;23932.91274098325
2035-03-04 10:22:30;24357.362465550126
2035-03-04 10:37:30;24470.521425322353
2035-03-04 10:52:30;24528.551661102978
2035-03-04 11:07:30;24330.419856080553
2035-03-04 11:22:30;24484.61448258336
2035-03-04 11:37:30;24623.88704845687
2035-03-04 11:52:30;24492.075512898013
2035-03-04 12:07:30;24820.775348426854
2035-03-04 12:22:30;24734.14449644006
2035-03-04 12:37:30;24637.980105717877
2035-03-04 12:52:30;24487.515994372392
2035-03-04 13:07:30;24258.296563038915
2035-03-04 13:22:30;24266.172095037713
2035-03-04 13:37:30;23971.046895924806
2035-03-04 13:52:30;23749.702996590127
2035-03-04 14:07:30;23475.302881684587
2035-03-04 14:22:30;23271.368053084097
2035-03-04 14:37:30;23214.581322355913
2035-03-04 14:52:30;23026.81205943717
2035-03-04 15:07:30;22886.710490195368
2035-03-04 15:22:30;22756.556961373102
2035-03-04 15:37:30;22577.49223382145
2035-03-04 15:52:30;22400.500014690537
2035-03-04 16:07:30;22369.826890063632
2035-03-04 16:22:30;22417.909085424726
2035-03-04 16:37:30;22421.225098897903
2035-03-04 16:52:30;22319.672186281805
2035-03-04 17:07:30;22715.521294642516
2035-03-04 17:22:30;23054.58367227504
2035-03-04 17:37:30;23428.878693060087
2035-03-04 17:52:30;23659.756131130154
2035-03-04 18:07:30;23957.368340347944
2035-03-04 18:22:30;24185.758768313128
2035-03-04 18:37:30;24332.906866185436
2035-03-04 18:52:30;24244.203505777903
2035-03-04 19:07:30;24198.19381883755
2035-03-04 19:22:30;23818.095774474437
2035-03-04 19:37:30;23515.095043362733
2035-03-04 19:52:30;23186.39520783389
2035-03-04 20:07:30;22740.391395691357
2035-03-04 20:22:30;22238.429856188926
2035-03-04 20:37:30;21927.139091394274
2035-03-04 20:52:30;21479.47727251515
2035-03-04 21:07:30;21176.89104308759
2035-03-04 21:22:30;20967.98219427733
2035-03-04 21:37:30;20803.425025670836
2035-03-04 21:52:30;20725.913210735285
2035-03-04 22:07:30;20697.312594529118
2035-03-04 22:22:30;20549.749994972666
2035-03-04 22:37:30;20307.26650974647
2035-03-04 22:52:30;19998.87725674085
2035-03-04 23:07:30;19743.12971762194
2035-03-04 23:22:30;19498.98822565916
2035-03-04 23:37:30;19226.660619174356
2035-03-04 23:52:30;19052.569911832474
2035-03-05 00:07:30;18805.11240639651
2035-03-05 00:22:30;18517.033735914112
2035-03-05 00:37:30;18291.54481973796
2035-03-05 00:52:30;18046.159822722733
2035-03-05 01:07:30;17734.86905792808
2035-03-05 01:22:30;17530.51972764344
2035-03-05 01:37:30;17623.782606576595
2035-03-05 01:52:30;17599.741508896048
2035-03-05 02:07:30;17485.33904407138
2035-03-05 02:22:30;17503.162616489717
2035-03-05 02:37:30;17412.38674766145
2035-03-05 02:52:30;17378.812111245516
2035-03-05 03:07:30;17212.182434218284
2035-03-05 03:22:30;17280.575212102594
2035-03-05 03:37:30;17213.011437586578
2035-03-05 03:52:30;17214.25494263902
2035-03-05 04:07:30;17237.881538635418
2035-03-05 04:22:30;17346.066478197874
2035-03-05 04:37:30;17401.60970387362
2035-03-05 04:52:30;17458.396434601804
2035-03-05 05:07:30;17565.33786911182
2035-03-05 05:22:30;17374.252592719895
2035-03-05 05:37:30;17382.542626402843
2035-03-05 05:52:30;17394.148673558968
2035-03-05 06:07:30;17265.238649789146
2035-03-05 06:22:30;17390.832660085787
2035-03-05 06:37:30;17404.9257173468
2035-03-05 06:52:30;17490.7275659653
2035-03-05 07:07:30;17717.045485509745
2035-03-05 07:22:30;18067.713910298393
2035-03-05 07:37:30;18301.492860157494
2035-03-05 07:52:30;18451.54246981883
2035-03-05 08:07:30;18795.578867661123
2035-03-05 08:22:30;19256.504740432963
2035-03-05 08:37:30;19541.681899126335
2035-03-05 08:52:30;19728.622158676786
2035-03-05 09:07:30;20139.807829350946
2035-03-05 09:22:30;20506.64181982134
2035-03-05 09:37:30;20789.746470093974
2035-03-05 09:52:30;21056.68555468486
2035-03-05 10:07:30;21351.810753797767
2035-03-05 10:22:30;21790.7680373098
2035-03-05 10:37:30;21767.1414413134
2035-03-05 10:52:30;21944.548162128463
2035-03-05 11:07:30;22276.564011130482
2035-03-05 11:22:30;22562.155671508
2035-03-05 11:37:30;22773.55153042314
2035-03-05 11:52:30;22619.356903920332
2035-03-05 12:07:30;22479.66983636268
2035-03-05 12:22:30;22511.586466042023
2035-03-05 12:37:30;22301.84861386347
2035-03-05 12:52:30;22097.499283578833
2035-03-05 13:07:30;21976.879293491955
2035-03-05 13:22:30;21834.705215829417
2035-03-05 13:37:30;21683.41210111564
2035-03-05 13:52:30;21535.43499987504
2035-03-05 14:07:30;21368.80532284781
2035-03-05 14:22:30;21239.480797393837
2035-03-05 14:37:30;20962.179170699266
2035-03-05 14:52:30;20849.84921429534
2035-03-05 15:07:30;20929.848039335775
2035-03-05 15:22:30;20863.94227155635
2035-03-05 15:37:30;20745.394789890208
2035-03-05 15:52:30;20694.825584424234
2035-03-05 16:07:30;20833.269146929444
2035-03-05 16:22:30;20809.2280492489
2035-03-05 16:37:30;20798.036503776922
2035-03-05 16:52:30;20814.616571142815
2035-03-05 17:07:30;21222.07172665965
2035-03-05 17:22:30;21364.660306006335
