Datum von;Datum bis;Zeitpunkt;Skalierter Netzlast [MWh]
2030-04-09 04:00:00;2030-04-09 04:15:00;2030-04-09 04:07:30;10493,157965309001
2030-04-09 04:15:00;2030-04-09 04:30:00;2030-04-09 04:22:30;10485,669698891646
2030-04-09 04:30:00;2030-04-09 04:45:00;2030-04-09 04:37:30;10538,087563813122
2030-04-09 04:45:00;2030-04-09 05:00:00;2030-04-09 04:52:30;10602,187124345666
2030-04-09 05:00:00;2030-04-09 05:15:00;2030-04-09 05:07:30;10663,29137831127
2030-04-09 05:15:00;2030-04-09 05:30:00;2030-04-09 05:22:30;10656,102642550612
2030-04-09 05:30:00;2030-04-09 05:45:00;2030-04-09 05:37:30;10693,543974637378
2030-04-09 05:45:00;2030-04-09 06:00:00;2030-04-09 05:52:30;10724,695162933569
2030-04-09 06:00:00;2030-04-09 06:15:00;2030-04-09 06:07:30;10651,909213356894
2030-04-09 06:15:00;2030-04-09 06:30:00;2030-04-09 06:22:30;10668,982460788458
2030-04-09 06:30:00;2030-04-09 06:45:00;2030-04-09 06:37:30;10600,389940405501
2030-04-09 06:45:00;2030-04-09 07:00:00;2030-04-09 06:52:30;10628,246291478057
2030-04-09 07:00:00;2030-04-09 07:15:00;2030-04-09 07:07:30;10752,551514006123
2030-04-09 07:15:00;2030-04-09 07:30:00;2030-04-09 07:22:30;10872,962837997165
2030-04-09 07:30:00;2030-04-09 07:45:00;2030-04-09 07:37:30;10997,86712183862
2030-04-09 07:45:00;2030-04-09 08:00:00;2030-04-09 07:52:30;11213,828725315094
2030-04-09 08:00:00;2030-04-09 08:15:00;2030-04-09 08:07:30;11393,247588674882
2030-04-09 08:15:00;2030-04-09 08:30:00;2030-04-09 08:22:30;11591,536883406401
2030-04-09 08:30:00;2030-04-09 08:45:00;2030-04-09 08:37:30;11752,684376707846
2030-04-09 08:45:00;2030-04-09 09:00:00;2030-04-09 08:52:30;11954,867569976388
2030-04-09 09:00:00;2030-04-09 09:15:00;2030-04-09 09:07:30;12229,537182164911
2030-04-09 09:15:00;2030-04-09 09:30:00;2030-04-09 09:22:30;12364,625508333967
2030-04-09 09:30:00;2030-04-09 09:45:00;2030-04-09 09:37:30;12491,926037428975
2030-04-09 09:45:00;2030-04-09 10:00:00;2030-04-09 09:52:30;12465,567339639892
2030-04-09 10:00:00;2030-04-09 10:15:00;2030-04-09 10:07:30;12358,33536454339
2030-04-09 10:15:00;2030-04-09 10:30:00;2030-04-09 10:22:30;12354,74099666306
2030-04-09 10:30:00;2030-04-09 10:45:00;2030-04-09 10:37:30;12468,862176863528
2030-04-09 10:45:00;2030-04-09 11:00:00;2030-04-09 10:52:30;12481,741995101374
2030-04-09 11:00:00;2030-04-09 11:15:00;2030-04-09 11:07:30;12515,588959307812
2030-04-09 11:15:00;2030-04-09 11:30:00;2030-04-09 11:22:30;12689,616270847106
2030-04-09 11:30:00;2030-04-09 11:45:00;2030-04-09 11:37:30;12797,1477766003
2030-04-09 11:45:00;2030-04-09 12:00:00;2030-04-09 11:52:30;12810,02759483815
2030-04-09 12:00:00;2030-04-09 12:15:00;2030-04-09 12:07:30;12658,16555189422
2030-04-09 12:15:00;2030-04-09 12:30:00;2030-04-09 12:22:30;12478,44715787774
2030-04-09 12:30:00;2030-04-09 12:45:00;2030-04-09 12:37:30;12521,280041785001
2030-04-09 12:45:00;2030-04-09 13:00:00;2030-04-09 12:52:30;12427,227415583042
2030-04-09 13:00:00;2030-04-09 13:15:00;2030-04-09 13:07:30;12236,426387268877
2030-04-09 13:15:00;2030-04-09 13:30:00;2030-04-09 13:22:30;12178,916501183603
2030-04-09 13:30:00;2030-04-09 13:45:00;2030-04-09 13:37:30;12019,566191822321
2030-04-09 13:45:00;2030-04-09 14:00:00;2030-04-09 13:52:30;11861,414005087818
2030-04-09 14:00:00;2030-04-09 14:15:00;2030-04-09 14:07:30;11809,894732136427
2030-04-09 14:15:00;2030-04-09 14:30:00;2030-04-09 14:22:30;11611,305906748214
2030-04-09 14:30:00;2030-04-09 14:45:00;2030-04-09 14:37:30;11475,019457952381
2030-04-09 14:45:00;2030-04-09 15:00:00;2030-04-09 14:52:30;11417,210041210412
2030-04-09 15:00:00;2030-04-09 15:15:00;2030-04-09 15:07:30;11204,84280561427
2030-04-09 15:15:00;2030-04-09 15:30:00;2030-04-09 15:22:30;10986,18542622755
2030-04-09 15:30:00;2030-04-09 15:45:00;2030-04-09 15:37:30;10949,94221676756
2030-04-09 15:45:00;2030-04-09 16:00:00;2030-04-09 15:52:30;10867,870816833365
2030-04-09 16:00:00;2030-04-09 16:15:00;2030-04-09 16:07:30;10924,482110948558
2030-04-09 16:15:00;2030-04-09 16:30:00;2030-04-09 16:22:30;10887,04077886179
2030-04-09 16:30:00;2030-04-09 16:45:00;2030-04-09 16:37:30;10863,976918296343
2030-04-09 16:45:00;2030-04-09 17:00:00;2030-04-09 16:52:30;10762,43602567703
2030-04-09 17:00:00;2030-04-09 17:15:00;2030-04-09 17:07:30;10848,700854804942
2030-04-09 17:15:00;2030-04-09 17:30:00;2030-04-09 17:22:30;10887,04077886179
2030-04-09 17:30:00;2030-04-09 17:45:00;2030-04-09 17:37:30;11139,545122454949
2030-04-09 17:45:00;2030-04-09 18:00:00;2030-04-09 17:52:30;11440,87296308925
2030-04-09 18:00:00;2030-04-09 18:15:00;2030-04-09 18:07:30;11782,63744237726
2030-04-09 18:15:00;2030-04-09 18:30:00;2030-04-09 18:22:30;11934,799015977882
2030-04-09 18:30:00;2030-04-09 18:45:00;2030-04-09 18:37:30;12044,72676698463
2030-04-09 18:45:00;2030-04-09 19:00:00;2030-04-09 18:52:30;12224,744691657806
2030-04-09 19:00:00;2030-04-09 19:15:00;2030-04-09 19:07:30;12402,366371077429
2030-04-09 19:15:00;2030-04-09 19:30:00;2030-04-09 19:22:30;12535,357982649626
2030-04-09 19:30:00;2030-04-09 19:45:00;2030-04-09 19:37:30;12703,993742368424
2030-04-09 19:45:00;2030-04-09 20:00:00;2030-04-09 19:52:30;12739,93742117172
2030-04-09 20:00:00;2030-04-09 20:15:00;2030-04-09 20:07:30;12664,156165028104
2030-04-09 20:15:00;2030-04-09 20:30:00;2030-04-09 20:22:30;12695,606883980989
2030-04-09 20:30:00;2030-04-09 20:45:00;2030-04-09 20:37:30;12653,67259204381
2030-04-09 20:45:00;2030-04-09 21:00:00;2030-04-09 20:52:30;12562,016211095404
2030-04-09 21:00:00;2030-04-09 21:15:00;2030-04-09 21:07:30;12791,157163466418
2030-04-09 21:15:00;2030-04-09 21:30:00;2030-04-09 21:22:30;12619,825627837372
2030-04-09 21:30:00;2030-04-09 21:45:00;2030-04-09 21:37:30;12497,617119906165
2030-04-09 21:45:00;2030-04-09 22:00:00;2030-04-09 21:52:30;12356,238649946532
2030-04-09 22:00:00;2030-04-09 22:15:00;2030-04-09 22:07:30;12638,995589865797
2030-04-09 22:15:00;2030-04-09 22:30:00;2030-04-09 22:22:30;12629,71013950828
2030-04-09 22:30:00;2030-04-09 22:45:00;2030-04-09 22:37:30;12388,587960869498
2030-04-09 22:45:00;2030-04-09 23:00:00;2030-04-09 22:52:30;12160,345600468567
2030-04-09 23:00:00;2030-04-09 23:15:00;2030-04-09 23:07:30;12046,823481581489
2030-04-09 23:15:00;2030-04-09 23:30:00;2030-04-09 23:22:30;11788,028994197753
2030-04-09 23:30:00;2030-04-09 23:45:00;2030-04-09 23:37:30;11599,923741793837
2030-04-09 23:45:00;2030-04-10 00:00:00;2030-04-09 23:52:30;11396,841956555212
2030-04-10 00:00:00;2030-04-10 00:15:00;2030-04-10 00:07:30;11262,951753012932
2030-04-10 00:15:00;2030-04-10 00:30:00;2030-04-10 00:22:30;11200,050315107164
2030-04-10 00:30:00;2030-04-10 00:45:00;2030-04-10 00:37:30;11008,65022547961
2030-04-10 00:45:00;2030-04-10 01:00:00;2030-04-10 00:52:30;10890,335616085425
2030-04-10 01:00:00;2030-04-10 01:15:00;2030-04-10 01:07:30;10745,961839558851
2030-04-10 01:15:00;2030-04-10 01:30:00;2030-04-10 01:22:30;10626,149576881198
2030-04-10 01:30:00;2030-04-10 01:45:00;2030-04-10 01:37:30;10593,201204644842
2030-04-10 01:45:00;2030-04-10 02:00:00;2030-04-10 01:52:30;10470,992696713634
2030-04-10 02:00:00;2030-04-10 02:15:00;2030-04-10 02:07:30;10419,473423762243
2030-04-10 02:15:00;2030-04-10 02:30:00;2030-04-10 02:22:30;10377,838662481758
2030-04-10 02:30:00;2030-04-10 02:45:00;2030-04-10 02:37:30;10331,411410694167
2030-04-10 02:45:00;2030-04-10 03:00:00;2030-04-10 02:52:30;10332,010472007556
2030-04-10 03:00:00;2030-04-10 03:15:00;2030-04-10 03:07:30;10287,979465473518
2030-04-10 03:15:00;2030-04-10 03:30:00;2030-04-10 03:22:30;10279,59260708608
2030-04-10 03:30:00;2030-04-10 03:45:00;2030-04-10 03:37:30;10285,583220219964
2030-04-10 03:45:00;2030-04-10 04:00:00;2030-04-10 03:52:30;10340,097799738296
2030-04-10 04:00:00;2030-04-10 04:15:00;2030-04-10 04:07:30;10420,372015732326
2030-04-10 04:15:00;2030-04-10 04:30:00;2030-04-10 04:22:30;10441,638692357608
2030-04-10 04:30:00;2030-04-10 04:45:00;2030-04-10 04:37:30;10446,730713521409
2030-04-10 04:45:00;2030-04-10 05:00:00;2030-04-10 04:52:30;10493,757026622388
2030-04-10 05:00:00;2030-04-10 05:15:00;2030-04-10 05:07:30;10569,8378134227
2030-04-10 05:15:00;2030-04-10 05:30:00;2030-04-10 05:22:30;10634,536435268634
2030-04-10 05:30:00;2030-04-10 05:45:00;2030-04-10 05:37:30;10743,565594305299
2030-04-10 05:45:00;2030-04-10 06:00:00;2030-04-10 05:52:30;10762,136495020335
2030-04-10 06:00:00;2030-04-10 06:15:00;2030-04-10 06:07:30;10809,462338778008
2030-04-10 06:15:00;2030-04-10 06:30:00;2030-04-10 06:22:30;10850,198508088411
2030-04-10 06:30:00;2030-04-10 06:45:00;2030-04-10 06:37:30;10803,471725644127
2030-04-10 06:45:00;2030-04-10 07:00:00;2030-04-10 06:52:30;10746,56090087224
2030-04-10 07:00:00;2030-04-10 07:15:00;2030-04-10 07:07:30;10915,496191247734
2030-04-10 07:15:00;2030-04-10 07:30:00;2030-04-10 07:22:30;11029,018310134812
2030-04-10 07:30:00;2030-04-10 07:45:00;2030-04-10 07:37:30;11173,09255600469
2030-04-10 07:45:00;2030-04-10 08:00:00;2030-04-10 07:52:30;11275,831571250781
2030-04-10 08:00:00;2030-04-10 08:15:00;2030-04-10 08:07:30;11558,88804182674
2030-04-10 08:15:00;2030-04-10 08:30:00;2030-04-10 08:22:30;11749,988600797598
2030-04-10 08:30:00;2030-04-10 08:45:00;2030-04-10 08:37:30;12006,985904241168
2030-04-10 08:45:00;2030-04-10 09:00:00;2030-04-10 08:52:30;12163,340907035508
2030-04-10 09:00:00;2030-04-10 09:15:00;2030-04-10 09:07:30;12396,974819256935
2030-04-10 09:15:00;2030-04-10 09:30:00;2030-04-10 09:22:30;12482,04152575807
2030-04-10 09:30:00;2030-04-10 09:45:00;2030-04-10 09:37:30;12672,543023415541
2030-04-10 09:45:00;2030-04-10 10:00:00;2030-04-10 09:52:30;12788,161856899476
2030-04-10 10:00:00;2030-04-10 10:15:00;2030-04-10 10:07:30;12695,906414637682
2030-04-10 10:15:00;2030-04-10 10:30:00;2030-04-10 10:22:30;12697,703598577848
2030-04-10 10:30:00;2030-04-10 10:45:00;2030-04-10 10:37:30;12871,431379460448
2030-04-10 10:45:00;2030-04-10 11:00:00;2030-04-10 10:52:30;12913,365671397627
2030-04-10 11:00:00;2030-04-10 11:15:00;2030-04-10 11:07:30;12963,986352378935
2030-04-10 11:15:00;2030-04-10 11:30:00;2030-04-10 11:22:30;13103,567638398403
2030-04-10 11:30:00;2030-04-10 11:45:00;2030-04-10 11:37:30;13249,139537551753
2030-04-10 11:45:00;2030-04-10 12:00:00;2030-04-10 11:52:30;13247,342353611588
2030-04-10 12:00:00;2030-04-10 12:15:00;2030-04-10 12:07:30;13306,05036232364
2030-04-10 12:15:00;2030-04-10 12:30:00;2030-04-10 12:22:30;13232,066290120189
2030-04-10 12:30:00;2030-04-10 12:45:00;2030-04-10 12:37:30;13209,00242955474
2030-04-10 12:45:00;2030-04-10 13:00:00;2030-04-10 12:52:30;13034,076526045363
2030-04-10 13:00:00;2030-04-10 13:15:00;2030-04-10 13:07:30;12670,745839475376
2030-04-10 13:15:00;2030-04-10 13:30:00;2030-04-10 13:22:30;12643,189019059515
2030-04-10 13:30:00;2030-04-10 13:45:00;2030-04-10 13:37:30;12638,696059209102
2030-04-10 13:45:00;2030-04-10 14:00:00;2030-04-10 13:52:30;12460,475318476092
2030-04-10 14:00:00;2030-04-10 14:15:00;2030-04-10 14:07:30;12308,912806188859
2030-04-10 14:15:00;2030-04-10 14:30:00;2030-04-10 14:22:30;12290,641436130516
2030-04-10 14:30:00;2030-04-10 14:45:00;2030-04-10 14:37:30;12225,343752971194
2030-04-10 14:45:00;2030-04-10 15:00:00;2030-04-10 14:52:30;12179,216031840297
2030-04-10 15:00:00;2030-04-10 15:15:00;2030-04-10 15:07:30;12392,481859406522
2030-04-10 15:15:00;2030-04-10 15:30:00;2030-04-10 15:22:30;12410,753229464864
2030-04-10 15:30:00;2030-04-10 15:45:00;2030-04-10 15:37:30;12406,559800271147
2030-04-10 15:45:00;2030-04-10 16:00:00;2030-04-10 15:52:30;12495,819935966
2030-04-10 16:00:00;2030-04-10 16:15:00;2030-04-10 16:07:30;12635,101691328773
2030-04-10 16:15:00;2030-04-10 16:30:00;2030-04-10 16:22:30;12658,16555189422
2030-04-10 16:30:00;2030-04-10 16:45:00;2030-04-10 16:37:30;12794,15247003336
2030-04-10 16:45:00;2030-04-10 17:00:00;2030-04-10 16:52:30;13016,703747957103
2030-04-10 17:00:00;2030-04-10 17:15:00;2030-04-10 17:07:30;13197,620264600362
2030-04-10 17:15:00;2030-04-10 17:30:00;2030-04-10 17:22:30;13341,994041126936
2030-04-10 17:30:00;2030-04-10 17:45:00;2030-04-10 17:37:30;13477,082367295992
2030-04-10 17:45:00;2030-04-10 18:00:00;2030-04-10 17:52:30;13631,93971680686
2030-04-10 18:00:00;2030-04-10 18:15:00;2030-04-10 18:07:30;13806,865620316235
2030-04-10 18:15:00;2030-04-10 18:30:00;2030-04-10 18:22:30;13956,031887349916
2030-04-10 18:30:00;2030-04-10 18:45:00;2030-04-10 18:37:30;14154,920243394823
2030-04-10 18:45:00;2030-04-10 19:00:00;2030-04-10 18:52:30;14230,10243822505
2030-04-10 19:00:00;2030-04-10 19:15:00;2030-04-10 19:07:30;14323,855533770316
2030-04-10 19:15:00;2030-04-10 19:30:00;2030-04-10 19:22:30;14349,315639589318
2030-04-10 19:30:00;2030-04-10 19:45:00;2030-04-10 19:37:30;14514,656562084481
2030-04-10 19:45:00;2030-04-10 20:00:00;2030-04-10 19:52:30;14562,880997812237
2030-04-10 20:00:00;2030-04-10 20:15:00;2030-04-10 20:07:30;14551,49883285786
2030-04-10 20:15:00;2030-04-10 20:30:00;2030-04-10 20:22:30;14431,686570180205
2030-04-10 20:30:00;2030-04-10 20:45:00;2030-04-10 20:37:30;14408,922240271451
2030-04-10 20:45:00;2030-04-10 21:00:00;2030-04-10 20:52:30;14354,707191409812
2030-04-10 21:00:00;2030-04-10 21:15:00;2030-04-10 21:07:30;14386,45744101939
2030-04-10 21:15:00;2030-04-10 21:30:00;2030-04-10 21:22:30;14291,805753504044
2030-04-10 21:30:00;2030-04-10 21:45:00;2030-04-10 21:37:30;14163,007571125565
2030-04-10 21:45:00;2030-04-10 22:00:00;2030-04-10 21:52:30;14158,215080618458
2030-04-10 22:00:00;2030-04-10 22:15:00;2030-04-10 22:07:30;14406,226464361203
2030-04-10 22:15:00;2030-04-10 22:30:00;2030-04-10 22:22:30;14233,397275448688
2030-04-10 22:30:00;2030-04-10 22:45:00;2030-04-10 22:37:30;14112,985951457644
2030-04-10 22:45:00;2030-04-10 23:00:00;2030-04-10 22:52:30;13885,043121713406
2030-04-10 23:00:00;2030-04-10 23:15:00;2030-04-10 23:07:30;13533,094600097795
2030-04-10 23:15:00;2030-04-10 23:30:00;2030-04-10 23:22:30;13244,347047044648
2030-04-10 23:30:00;2030-04-10 23:45:00;2030-04-10 23:37:30;13040,36666983594
2030-04-10 23:45:00;2030-04-11 00:00:00;2030-04-10 23:52:30;12788,161856899476
2030-04-11 00:00:00;2030-04-11 00:15:00;2030-04-11 00:07:30;12621,023750464148
2030-04-11 00:15:00;2030-04-11 00:30:00;2030-04-11 00:22:30;12557,523251244991
2030-04-11 00:30:00;2030-04-11 00:45:00;2030-04-11 00:37:30;12428,126007553125
2030-04-11 00:45:00;2030-04-11 01:00:00;2030-04-11 00:52:30;12209,468628166405
2030-04-11 01:00:00;2030-04-11 01:15:00;2030-04-11 01:07:30;12141,175638440141
2030-04-11 01:15:00;2030-04-11 01:30:00;2030-04-11 01:22:30;12062,998137042972
2030-04-11 01:30:00;2030-04-11 01:45:00;2030-04-11 01:37:30;11971,940817407954
2030-04-11 01:45:00;2030-04-11 02:00:00;2030-04-11 01:52:30;11856,022453267324
2030-04-11 02:00:00;2030-04-11 02:15:00;2030-04-11 02:07:30;11804,203649659237
2030-04-11 02:15:00;2030-04-11 02:30:00;2030-04-11 02:22:30;11748,790478170822
2030-04-11 02:30:00;2030-04-11 02:45:00;2030-04-11 02:37:30;11729,920046799092
2030-04-11 02:45:00;2030-04-11 03:00:00;2030-04-11 02:52:30;11761,67029640867
2030-04-11 03:00:00;2030-04-11 03:15:00;2030-04-11 03:07:30;11685,889040265054
2030-04-11 03:15:00;2030-04-11 03:30:00;2030-04-11 03:22:30;11708,653370173808
2030-04-11 03:30:00;2030-04-11 03:45:00;2030-04-11 03:37:30;11708,353839517114
2030-04-11 03:45:00;2030-04-11 04:00:00;2030-04-11 03:52:30;11763,76701100553
2030-04-11 04:00:00;2030-04-11 04:15:00;2030-04-11 04:07:30;12080,670445787926
2030-04-11 04:15:00;2030-04-11 04:30:00;2030-04-11 04:22:30;12219,35313983731
2030-04-11 04:30:00;2030-04-11 04:45:00;2030-04-11 04:37:30;12343,658362365379
2030-04-11 04:45:00;2030-04-11 05:00:00;2030-04-11 04:52:30;12500,013365159717
2030-04-11 05:00:00;2030-04-11 05:15:00;2030-04-11 05:07:30;12898,988199876307
2030-04-11 05:15:00;2030-04-11 05:30:00;2030-04-11 05:22:30;13130,525397500875
2030-04-11 05:30:00;2030-04-11 05:45:00;2030-04-11 05:37:30;13441,138688492696
2030-04-11 05:45:00;2030-04-11 06:00:00;2030-04-11 05:52:30;13963,52015376727
2030-04-11 06:00:00;2030-04-11 06:15:00;2030-04-11 06:07:30;14737,806901321614
2030-04-11 06:15:00;2030-04-11 06:30:00;2030-04-11 06:22:30;15257,49259068594
2030-04-11 06:30:00;2030-04-11 06:45:00;2030-04-11 06:37:30;15725,95853775557
2030-04-11 06:45:00;2030-04-11 07:00:00;2030-04-11 06:52:30;16088,69016301217
2030-04-11 07:00:00;2030-04-11 07:15:00;2030-04-11 07:07:30;16546,073475784116
2030-04-11 07:15:00;2030-04-11 07:30:00;2030-04-11 07:22:30;16604,481953839473
2030-04-11 07:30:00;2030-04-11 07:45:00;2030-04-11 07:37:30;16913,89712220452
2030-04-11 07:45:00;2030-04-11 08:00:00;2030-04-11 07:52:30;17058,27089873109
2030-04-11 08:00:00;2030-04-11 08:15:00;2030-04-11 08:07:30;17130,757317651074
2030-04-11 08:15:00;2030-04-11 08:30:00;2030-04-11 08:22:30;17403,33021524274
2030-04-11 08:30:00;2030-04-11 08:45:00;2030-04-11 08:37:30;17570,16879102137
2030-04-11 08:45:00;2030-04-11 09:00:00;2030-04-11 08:52:30;17643,25427125474
2030-04-11 09:00:00;2030-04-11 09:15:00;2030-04-11 09:07:30;17632,471167613752
2030-04-11 09:15:00;2030-04-11 09:30:00;2030-04-11 09:22:30;17719,03552739836
2030-04-11 09:30:00;2030-04-11 09:45:00;2030-04-11 09:37:30;17891,265654997485
2030-04-11 09:45:00;2030-04-11 10:00:00;2030-04-11 09:52:30;18089,25541907231
2030-04-11 10:00:00;2030-04-11 10:15:00;2030-04-11 10:07:30;18139,876100053618
2030-04-11 10:15:00;2030-04-11 10:30:00;2030-04-11 10:22:30;18195,888332855422
2030-04-11 10:30:00;2030-04-11 10:45:00;2030-04-11 10:37:30;18204,87425255625
2030-04-11 10:45:00;2030-04-11 11:00:00;2030-04-11 10:52:30;18326,783229830762
2030-04-11 11:00:00;2030-04-11 11:15:00;2030-04-11 11:07:30;18249,504320403674
2030-04-11 11:15:00;2030-04-11 11:30:00;2030-04-11 11:22:30;18468,760761103782
2030-04-11 11:30:00;2030-04-11 11:45:00;2030-04-11 11:37:30;18464,567331910064
2030-04-11 11:45:00;2030-04-11 12:00:00;2030-04-11 11:52:30;18632,90356097217
2030-04-11 12:00:00;2030-04-11 12:15:00;2030-04-11 12:07:30;18649,377747090348
2030-04-11 12:15:00;2030-04-11 12:30:00;2030-04-11 12:22:30;18706,28857186223
2030-04-11 12:30:00;2030-04-11 12:45:00;2030-04-11 12:37:30;18587,973962468048
2030-04-11 12:45:00;2030-04-11 13:00:00;2030-04-11 12:52:30;18484,336355251875
2030-04-11 13:00:00;2030-04-11 13:15:00;2030-04-11 13:07:30;18321,990739323654
2030-04-11 13:15:00;2030-04-11 13:30:00;2030-04-11 13:22:30;18070,684518357273
2030-04-11 13:30:00;2030-04-11 13:45:00;2030-04-11 13:37:30;17848,432771090225
2030-04-11 13:45:00;2030-04-11 14:00:00;2030-04-11 13:52:30;17711,24773032431
2030-04-11 14:00:00;2030-04-11 14:15:00;2030-04-11 14:07:30;17609,407307048303
2030-04-11 14:15:00;2030-04-11 14:30:00;2030-04-11 14:22:30;17473,420388909166
2030-04-11 14:30:00;2030-04-11 14:45:00;2030-04-11 14:37:30;17409,620359033313
2030-04-11 14:45:00;2030-04-11 15:00:00;2030-04-11 14:52:30;17303,886037220283
2030-04-11 15:00:00;2030-04-11 15:15:00;2030-04-11 15:07:30;17281,12170731153
2030-04-11 15:15:00;2030-04-11 15:30:00;2030-04-11 15:22:30;16983,38823455756
2030-04-11 15:30:00;2030-04-11 15:45:00;2030-04-11 15:37:30;16942,053003933765
2030-04-11 15:45:00;2030-04-11 16:00:00;2030-04-11 15:52:30;16902,814487906835
2030-04-11 16:00:00;2030-04-11 16:15:00;2030-04-11 16:07:30;16951,637984947978
2030-04-11 16:15:00;2030-04-11 16:30:00;2030-04-11 16:22:30;16541,8800465904
2030-04-11 16:30:00;2030-04-11 16:45:00;2030-04-11 16:37:30;16560,75047796213
2030-04-11 16:45:00;2030-04-11 17:00:00;2030-04-11 16:52:30;16569,43686700626
2030-04-11 17:00:00;2030-04-11 17:15:00;2030-04-11 17:07:30;16764,13179385745
2030-04-11 17:15:00;2030-04-11 17:30:00;2030-04-11 17:22:30;16652,406858910537
2030-04-11 17:30:00;2030-04-11 17:45:00;2030-04-11 17:37:30;16691,04631362408
2030-04-11 17:45:00;2030-04-11 18:00:00;2030-04-11 17:52:30;16665,586207805078
2030-04-11 18:00:00;2030-04-11 18:15:00;2030-04-11 18:07:30;16745,26136248572
2030-04-11 18:15:00;2030-04-11 18:30:00;2030-04-11 18:22:30;16809,360923018263
2030-04-11 18:30:00;2030-04-11 18:45:00;2030-04-11 18:37:30;16910,901815637575
2030-04-11 18:45:00;2030-04-11 19:00:00;2030-04-11 18:52:30;16888,73654704221
2030-04-11 19:00:00;2030-04-11 19:15:00;2030-04-11 19:07:30;16942,951595903847
2030-04-11 19:15:00;2030-04-11 19:30:00;2030-04-11 19:22:30;16896,224813459565
2030-04-11 19:30:00;2030-04-11 19:45:00;2030-04-11 19:37:30;16933,66614554633
2030-04-11 19:45:00;2030-04-11 20:00:00;2030-04-11 19:52:30;16930,371308322694
2030-04-11 20:00:00;2030-04-11 20:15:00;2030-04-11 20:07:30;16869,86611567048
2030-04-11 20:15:00;2030-04-11 20:30:00;2030-04-11 20:22:30;16726,690461770682
2030-04-11 20:30:00;2030-04-11 20:45:00;2030-04-11 20:37:30;16529,898820322633
2030-04-11 20:45:00;2030-04-11 21:00:00;2030-04-11 20:52:30;16445,431175134887
2030-04-11 21:00:00;2030-04-11 21:15:00;2030-04-11 21:07:30;16253,432024193946
2030-04-11 21:15:00;2030-04-11 21:30:00;2030-04-11 21:22:30;15998,531435347235
2030-04-11 21:30:00;2030-04-11 21:45:00;2030-04-11 21:37:30;15699,599839966486
2030-04-11 21:45:00;2030-04-11 22:00:00;2030-04-11 21:52:30;15349,748032947735
2030-04-11 22:00:00;2030-04-11 22:15:00;2030-04-11 22:07:30;15189,199600959677
2030-04-11 22:15:00;2030-04-11 22:30:00;2030-04-11 22:22:30;15036,139435388974
2030-04-11 22:30:00;2030-04-11 22:45:00;2030-04-11 22:37:30;14746,792821022438
2030-04-11 22:45:00;2030-04-11 23:00:00;2030-04-11 22:52:30;14418,507221285663
2030-04-11 23:00:00;2030-04-11 23:15:00;2030-04-11 23:07:30;14354,707191409812
2030-04-11 23:15:00;2030-04-11 23:30:00;2030-04-11 23:22:30;14000,062893883955
2030-04-11 23:30:00;2030-04-11 23:45:00;2030-04-11 23:37:30;13799,377353898883
2030-04-11 23:45:00;2030-04-12 00:00:00;2030-04-11 23:52:30;13656,201699999085
2030-04-12 00:00:00;2030-04-12 00:15:00;2030-04-12 00:07:30;13558,85423657349
2030-04-12 00:15:00;2030-04-12 00:30:00;2030-04-12 00:22:30;13335,70389733636
2030-04-12 00:30:00;2030-04-12 00:45:00;2030-04-12 00:37:30;13112,85308875592
2030-04-12 00:45:00;2030-04-12 01:00:00;2030-04-12 00:52:30;12926,844550948863
2030-04-12 01:00:00;2030-04-12 01:15:00;2030-04-12 01:07:30;12657,566490580833
2030-04-12 01:15:00;2030-04-12 01:30:00;2030-04-12 01:22:30;12500,612426473106
2030-04-12 01:30:00;2030-04-12 01:45:00;2030-04-12 01:37:30;12606,945809599525
2030-04-12 01:45:00;2030-04-12 02:00:00;2030-04-12 01:52:30;12565,011517662346
2030-04-12 02:00:00;2030-04-12 02:15:00;2030-04-12 02:07:30;12431,121314120066
2030-04-12 02:15:00;2030-04-12 02:30:00;2030-04-12 02:22:30;12376,007673288344
2030-04-12 02:30:00;2030-04-12 02:45:00;2030-04-12 02:37:30;12372,71283606471
2030-04-12 02:45:00;2030-04-12 03:00:00;2030-04-12 02:52:30;12434,116620687008
2030-04-12 03:00:00;2030-04-12 03:15:00;2030-04-12 03:07:30;12553,928883364662
2030-04-12 03:15:00;2030-04-12 03:30:00;2030-04-12 03:22:30;12586,877255601017
2030-04-12 03:30:00;2030-04-12 03:45:00;2030-04-12 03:37:30;12671,943962102152
2030-04-12 03:45:00;2030-04-12 04:00:00;2030-04-12 03:52:30;12709,385294188918
2030-04-12 04:00:00;2030-04-12 04:15:00;2030-04-12 04:07:30;12726,758072277178
2030-04-12 04:15:00;2030-04-12 04:30:00;2030-04-12 04:22:30;12843,575028387892
2030-04-12 04:30:00;2030-04-12 04:45:00;2030-04-12 04:37:30;13010,713134823221
2030-04-12 04:45:00;2030-04-12 05:00:00;2030-04-12 04:52:30;13123,63619239691
2030-04-12 05:00:00;2030-04-12 05:15:00;2030-04-12 05:07:30;13509,132147562264
2030-04-12 05:15:00;2030-04-12 05:30:00;2030-04-12 05:22:30;13707,720972950478
2030-04-12 05:30:00;2030-04-12 05:45:00;2030-04-12 05:37:30;14059,669494566087
2030-04-12 05:45:00;2030-04-12 06:00:00;2030-04-12 05:52:30;14508,665948950598
2030-04-12 06:00:00;2030-04-12 06:15:00;2030-04-12 06:07:30;15237,723567344128
