Datum von;Datum bis;Zeitpunkt;Skalierter Netzlast [MWh]
2029-01-02 06:45:00;2029-01-02 07:00:00;2029-01-02 06:52:30;16790,659746017835
2029-01-02 07:00:00;2029-01-02 07:15:00;2029-01-02 07:07:30;17301,28742494188
2029-01-02 07:15:00;2029-01-02 07:30:00;2029-01-02 07:22:30;17725,78099942376
2029-01-02 07:30:00;2029-01-02 07:45:00;2029-01-02 07:37:30;18203,121793364182
2029-01-02 07:45:00;2029-01-02 08:00:00;2029-01-02 07:52:30;18583,347242455475
2029-01-02 08:00:00;2029-01-02 08:15:00;2029-01-02 08:07:30;19064,11967402307
2029-01-02 08:15:00;2029-01-02 08:30:00;2029-01-02 08:22:30;19227,46562507673
2029-01-02 08:30:00;2029-01-02 08:45:00;2029-01-02 08:37:30;19426,843771215757
2029-01-02 08:45:00;2029-01-02 09:00:00;2029-01-02 08:52:30;19467,33709521645
2029-01-02 09:00:00;2029-01-02 09:15:00;2029-01-02 09:07:30;19620,38813338858
2029-01-02 09:15:00;2029-01-02 09:30:00;2029-01-02 09:22:30;19562,736621251992
2029-01-02 09:30:00;2029-01-02 09:45:00;2029-01-02 09:37:30;19737,40697647534
2029-01-02 09:45:00;2029-01-02 10:00:00;2029-01-02 09:52:30;19931,29450241088
2029-01-02 10:00:00;2029-01-02 10:15:00;2029-01-02 10:07:30;20101,503728718893
2029-01-02 10:15:00;2029-01-02 10:30:00;2029-01-02 10:22:30;20251,809456789277
2029-01-02 10:30:00;2029-01-02 10:45:00;2029-01-02 10:37:30;20418,243881707396
2029-01-02 10:45:00;2029-01-02 11:00:00;2029-01-02 10:52:30;20545,90080143841
2029-01-02 11:00:00;2029-01-02 11:15:00;2029-01-02 11:07:30;20520,506682997293
2029-01-02 11:15:00;2029-01-02 11:30:00;2029-01-02 11:22:30;20778,22266879834
2029-01-02 11:30:00;2029-01-02 11:45:00;2029-01-02 11:37:30;20880,485470088235
2029-01-02 11:45:00;2029-01-02 12:00:00;2029-01-02 11:52:30;21078,49096117639
2029-01-02 12:00:00;2029-01-02 12:15:00;2029-01-02 12:07:30;21182,469581279875
2029-01-02 12:15:00;2029-01-02 12:30:00;2029-01-02 12:22:30;21112,46417368545
2029-01-02 12:30:00;2029-01-02 12:45:00;2029-01-02 12:37:30;21166,684048194857
2029-01-02 12:45:00;2029-01-02 13:00:00;2029-01-02 12:52:30;21055,15582531158
2029-01-02 13:00:00;2029-01-02 13:15:00;2029-01-02 13:07:30;20916,5176651736
2029-01-02 13:15:00;2029-01-02 13:30:00;2029-01-02 13:22:30;20773,41837612029
2029-01-02 13:30:00;2029-01-02 13:45:00;2029-01-02 13:37:30;20730,179742017852
2029-01-02 13:45:00;2029-01-02 14:00:00;2029-01-02 13:52:30;20554,136731743634
2029-01-02 14:00:00;2029-01-02 14:15:00;2029-01-02 14:07:30;20360,93553333353
2029-01-02 14:15:00;2029-01-02 14:30:00;2029-01-02 14:22:30;20284,753178010185
2029-01-02 14:30:00;2029-01-02 14:45:00;2029-01-02 14:37:30;20326,96232082447
2029-01-02 14:45:00;2029-01-02 15:00:00;2029-01-02 14:52:30;20272,399282552346
2029-01-02 15:00:00;2029-01-02 15:15:00;2029-01-02 15:07:30;20415,155407842936
2029-01-02 15:15:00;2029-01-02 15:30:00;2029-01-02 15:22:30;20255,241094416455
2029-01-02 15:30:00;2029-01-02 15:45:00;2029-01-02 15:37:30;20156,753094516454
2029-01-02 15:45:00;2029-01-02 16:00:00;2029-01-02 15:52:30;20178,715575330392
2029-01-02 16:00:00;2029-01-02 16:15:00;2029-01-02 16:07:30;20308,43147763771
2029-01-02 16:15:00;2029-01-02 16:30:00;2029-01-02 16:22:30;20477,268048894854
2029-01-02 16:30:00;2029-01-02 16:45:00;2029-01-02 16:37:30;20589,82576306628
2029-01-02 16:45:00;2029-01-02 17:00:00;2029-01-02 16:52:30;20826,608759341547
2029-01-02 17:00:00;2029-01-02 17:15:00;2029-01-02 17:07:30;21017,06464764991
2029-01-02 17:15:00;2029-01-02 17:30:00;2029-01-02 17:22:30;20978,630306225517
2029-01-02 17:30:00;2029-01-02 17:45:00;2029-01-02 17:37:30;20941,911783614716
2029-01-02 17:45:00;2029-01-02 18:00:00;2029-01-02 17:52:30;20923,380940427956
2029-01-02 18:00:00;2029-01-02 18:15:00;2029-01-02 18:07:30;20958,38364422517
2029-01-02 18:15:00;2029-01-02 18:30:00;2029-01-02 18:22:30;20843,423783714716
2029-01-02 18:30:00;2029-01-02 18:45:00;2029-01-02 18:37:30;20733,954543407748
2029-01-02 18:45:00;2029-01-02 19:00:00;2029-01-02 18:52:30;20716,11002774642
2029-01-02 19:00:00;2029-01-02 19:15:00;2029-01-02 19:07:30;20642,3298187621
2029-01-02 19:15:00;2029-01-02 19:30:00;2029-01-02 19:22:30;20591,198418117154
2029-01-02 19:30:00;2029-01-02 19:45:00;2029-01-02 19:37:30;20380,152704045726
2029-01-02 19:45:00;2029-01-02 20:00:00;2029-01-02 19:52:30;20174,597610177778
2029-01-02 20:00:00;2029-01-02 20:15:00;2029-01-02 20:07:30;19795,74481613736
2029-01-02 20:15:00;2029-01-02 20:30:00;2029-01-02 20:22:30;19359,240509960353
2029-01-02 20:30:00;2029-01-02 20:45:00;2029-01-02 20:37:30;18989,996301276035
2029-01-02 20:45:00;2029-01-02 21:00:00;2029-01-02 20:52:30;18725,073876457915
2029-01-02 21:00:00;2029-01-02 21:15:00;2029-01-02 21:07:30;18607,368705845718
2029-01-02 21:15:00;2029-01-02 21:30:00;2029-01-02 21:22:30;18368,869890756865
2029-01-02 21:30:00;2029-01-02 21:45:00;2029-01-02 21:37:30;18124,880455464532
2029-01-02 21:45:00;2029-01-02 22:00:00;2029-01-02 21:52:30;17861,33068569728
2029-01-02 22:00:00;2029-01-02 22:15:00;2029-01-02 22:07:30;17630,038309625506
2029-01-02 22:15:00;2029-01-02 22:30:00;2029-01-02 22:22:30;17393,59847711296
2029-01-02 22:30:00;2029-01-02 22:45:00;2029-01-02 22:37:30;17090,928038395887
2029-01-02 22:45:00;2029-01-02 23:00:00;2029-01-02 22:52:30;16778,305850559995
2029-01-02 23:00:00;2029-01-02 23:15:00;2029-01-02 23:07:30;16509,9517881147
2029-01-02 23:15:00;2029-01-02 23:30:00;2029-01-02 23:22:30;16302,680875433165
2029-01-02 23:30:00;2029-01-02 23:45:00;2029-01-02 23:37:30;16039,474269428634
2029-01-02 23:45:00;2029-01-03 00:00:00;2029-01-02 23:52:30;15804,75025572968
2029-01-03 00:00:00;2029-01-03 00:15:00;2029-01-03 00:07:30;15514,433712470443
2029-01-03 00:15:00;2029-01-03 00:30:00;2029-01-03 00:22:30;15252,942925279502
2029-01-03 00:30:00;2029-01-03 00:45:00;2029-01-03 00:37:30;15066,94816588647
2029-01-03 00:45:00;2029-01-03 01:00:00;2029-01-03 00:52:30;14889,532500561383
2029-01-03 01:00:00;2029-01-03 01:15:00;2029-01-03 01:07:30;14702,851413642915
2029-01-03 01:15:00;2029-01-03 01:30:00;2029-01-03 01:22:30;14531,26953228403
2029-01-03 01:30:00;2029-01-03 01:45:00;2029-01-03 01:37:30;14486,315079368002
2029-01-03 01:45:00;2029-01-03 02:00:00;2029-01-03 01:52:30;14457,489323299707
2029-01-03 02:00:00;2029-01-03 02:15:00;2029-01-03 02:07:30;14367,580417467652
2029-01-03 02:15:00;2029-01-03 02:30:00;2029-01-03 02:22:30;14300,663483737686
2029-01-03 02:30:00;2029-01-03 02:45:00;2029-01-03 02:37:30;14379,934312925492
2029-01-03 02:45:00;2029-01-03 03:00:00;2029-01-03 02:52:30;14351,451720619916
2029-01-03 03:00:00;2029-01-03 03:15:00;2029-01-03 03:07:30;14337,03884258577
2029-01-03 03:15:00;2029-01-03 03:30:00;2029-01-03 03:22:30;14286,593769466259
2029-01-03 03:30:00;2029-01-03 03:45:00;2029-01-03 03:37:30;14373,071037671136
2029-01-03 03:45:00;2029-01-03 04:00:00;2029-01-03 03:52:30;14448,567065469046
2029-01-03 04:00:00;2029-01-03 04:15:00;2029-01-03 04:07:30;14664,073908455806
2029-01-03 04:15:00;2029-01-03 04:30:00;2029-01-03 04:22:30;14822,958730594135
2029-01-03 04:30:00;2029-01-03 04:45:00;2029-01-03 04:37:30;15047,387831411557
2029-01-03 04:45:00;2029-01-03 05:00:00;2029-01-03 04:52:30;15133,521935853718
2029-01-03 05:00:00;2029-01-03 05:15:00;2029-01-03 05:07:30;15399,47385195999
2029-01-03 05:15:00;2029-01-03 05:30:00;2029-01-03 05:22:30;15580,321154912257
