timestamp	month	day_type	value_kWh
2000-08-01 09:00:00	8	WT	48,927
2000-08-01 09:15:00	8	WT	49,644
2000-08-01 09:30:00	8	WT	50,913
2000-08-01 09:45:00	8	WT	52,009
2000-08-01 10:00:00	8	WT	53,559
2000-08-01 10:15:00	8	WT	53,996
2000-08-01 10:30:00	8	WT	53,708
2000-08-01 10:45:00	8	WT	53,72
2000-08-01 11:00:00	8	WT	53,949
2000-08-01 11:15:00	8	WT	54,24
2000-08-01 11:30:00	8	WT	54,126
2000-08-01 11:45:00	8	WT	53,574
2000-08-01 12:00:00	8	WT	51,733
2000-08-01 12:15:00	8	WT	50,35
2000-08-01 12:30:00	8	WT	49,376
2000-08-01 12:45:00	8	WT	48,632
2000-08-01 13:00:00	8	WT	47,932
2000-08-01 13:15:00	8	WT	47,227
2000-08-01 13:30:00	8	WT	46,551
2000-08-01 13:45:00	8	WT	46,661
2000-08-01 14:00:00	8	WT	47,025
2000-08-01 14:15:00	8	WT	46,934
2000-08-01 14:30:00	8	WT	47,189
2000-08-01 14:45:00	8	WT	46,636
2000-08-01 15:00:00	8	WT	46,099
2000-08-01 15:15:00	8	WT	45,375
2000-08-01 15:30:00	8	WT	44,584
2000-08-01 15:45:00	8	WT	43,367
2000-08-01 16:00:00	8	WT	42,078
2000-08-01 16:15:00	8	WT	40,997
2000-08-01 16:30:00	8	WT	39,896
2000-08-01 16:45:00	8	WT	38,746
2000-08-01 17:00:00	8	WT	37,1
2000-08-01 17:15:00	8	WT	35,812
2000-08-01 17:30:00	8	WT	34,664
2000-08-01 17:45:00	8	WT	33,321
2000-08-01 18:00:00	8	WT	30,764
2000-08-01 18:15:00	8	WT	28,673
2000-08-01 18:30:00	8	WT	26,23
2000-08-01 18:45:00	8	WT	24,717
2000-08-01 19:00:00	8	WT	23,37
2000-08-01 19:15:00	8	WT	22,036
2000-08-01 19:30:00	8	WT	21,127
2000-08-01 19:45:00	8	WT	20,481
2000-08-01 20:00:00	8	WT	19,679
2000-08-01 20:15:00	8	WT	19,058
2000-08-01 20:30:00	8	WT	18,598
2000-08-01 20:45:00	8	WT	18,387
2000-08-01 21:00:00	8	WT	17,971
2000-08-01 21:15:00	8	WT	17,674
2000-08-01 21:30:00	8	WT	17,246
2000-08-01 21:45:00	8	WT	16,714
2000-08-01 22:00:00	8	WT	16,002
2000-08-01 22:15:00	8	WT	15,586
2000-08-01 22:30:00	8	WT	15,144
2000-08-01 22:45:00	8	WT	14,825
2000-08-01 23:00:00	8	WT	14,449
2000-08-01 23:15:00	8	WT	14,17
2000-08-01 23:30:00	8	WT	13,929
2000-08-01 23:45:00	8	WT	13,66
2000-09-01 00:00:00	9	SA	13,324
2000-09-01 00:15:00	9	SA	13,133
2000-09-01 00:30:00	9	SA	12,911
2000-09-01 00:45:00	9	SA	12,856
2000-09-01 01:00:00	9	SA	12,722
2000-09-01 01:15:00	9	SA	12,532
2000-09-01 01:30:00	9	SA	12,498
2000-09-01 01:45:00	9	SA	12,374
2000-09-01 02:00:00	9	SA	12,43
2000-09-01 02:15:00	9	SA	12,382
2000-09-01 02:30:00	9	SA	12,287
2000-09-01 02:45:00	9	SA	12,263
2000-09-01 03:00:00	9	SA	12,353
2000-09-01 03:15:00	9	SA	12,358
2000-09-01 03:30:00	9	SA	12,429
2000-09-01 03:45:00	9	SA	12,574
2000-09-01 04:00:00	9	SA	12,732
2000-09-01 04:15:00	9	SA	12,878
2000-09-01 04:30:00	9	SA	13,171
2000-09-01 04:45:00	9	SA	13,587
2000-09-01 05:00:00	9	SA	14,128
2000-09-01 05:15:00	9	SA	14,483
2000-09-01 05:30:00	9	SA	15,119
2000-09-01 05:45:00	9	SA	15,756
2000-09-01 06:00:00	9	SA	16,228
2000-09-01 06:15:00	9	SA	16,287
2000-09-01 06:30:00	9	SA	16,502
2000-09-01 06:45:00	9	SA	16,777
2000-09-01 07:00:00	9	SA	17,168
2000-09-01 07:15:00	9	SA	17,424
2000-09-01 07:30:00	9	SA	17,725
2000-09-01 07:45:00	9	SA	18,657
2000-09-01 08:00:00	9	SA	19,994
2000-09-01 08:15:00	9	SA	21,002
2000-09-01 08:30:00	9	SA	22,157
2000-09-01 08:45:00	9	SA	23,684
2000-09-01 09:00:00	9	SA	25,43
2000-09-01 09:15:00	9	SA	26,448
2000-09-01 09:30:00	9	SA	27,414
2000-09-01 09:45:00	9	SA	28,288
2000-09-01 10:00:00	9	SA	29,603
2000-09-01 10:15:00	9	SA	29,773
2000-09-01 10:30:00	9	SA	29,91
2000-09-01 10:45:00	9	SA	30,066
2000-09-01 11:00:00	9	SA	29,923
2000-09-01 11:15:00	9	SA	30,011
2000-09-01 11:30:00	9	SA	30,154
2000-09-01 11:45:00	9	SA	29,881
2000-09-01 12:00:00	9	SA	29,351
2000-09-01 12:15:00	9	SA	28,656
2000-09-01 12:30:00	9	SA	28,279
2000-09-01 12:45:00	9	SA	27,771
2000-09-01 13:00:00	9	SA	26,626
2000-09-01 13:15:00	9	SA	25,742
2000-09-01 13:30:00	9	SA	25,199
2000-09-01 13:45:00	9	SA	24,444
2000-09-01 14:00:00	9	SA	23,782
2000-09-01 14:15:00	9	SA	23,303
2000-09-01 14:30:00	9	SA	22,847
2000-09-01 14:45:00	9	SA	22,597
2000-09-01 15:00:00	9	SA	22,352
2000-09-01 15:15:00	9	SA	22,074
2000-09-01 15:30:00	9	SA	22,111
2000-09-01 15:45:00	9	SA	22,026
2000-09-01 16:00:00	9	SA	21,628
2000-09-01 16:15:00	9	SA	21,118
2000-09-01 16:30:00	9	SA	21,018
2000-09-01 16:45:00	9	SA	20,917
2000-09-01 17:00:00	9	SA	20,966
2000-09-01 17:15:00	9	SA	20,821
2000-09-01 17:30:00	9	SA	20,899
2000-09-01 17:45:00	9	SA	20,956
2000-09-01 18:00:00	9	SA	20,098
2000-09-01 18:15:00	9	SA	19,284
2000-09-01 18:30:00	9	SA	18,785
2000-09-01 18:45:00	9	SA	18,703
2000-09-01 19:00:00	9	SA	18,536
2000-09-01 19:15:00	9	SA	18,338
2000-09-01 19:30:00	9	SA	18,366
2000-09-01 19:45:00	9	SA	18,265
2000-09-01 20:00:00	9	SA	17,99
2000-09-01 20:15:00	9	SA	17,6
2000-09-01 20:30:00	9	SA	17,267
2000-09-01 20:45:00	9	SA	16,79
2000-09-01 21:00:00	9	SA	16,402
2000-09-01 21:15:00	9	SA	16,097
2000-09-01 21:30:00	9	SA	15,772
2000-09-01 21:45:00	9	SA	15,307
2000-09-01 22:00:00	9	SA	14,923
2000-09-01 22:15:00	9	SA	14,523
2000-09-01 22:30:00	9	SA	14,119
2000-09-01 22:45:00	9	SA	13,996
2000-09-01 23:00:00	9	SA	13,753
2000-09-01 23:15:00	9	SA	13,501
2000-09-01 23:30:00	9	SA	13,365
2000-09-01 23:45:00	9	SA	13,078
2000-09-01 00:00:00	9	FT	12,899
2000-09-01 00:15:00	9	FT	12,798
2000-09-01 00:30:00	9	FT	12,569
2000-09-01 00:45:00	9	FT	12,444
2000-09-01 01:00:00	9	FT	12,311
2000-09-01 01:15:00	9	FT	12,336
2000-09-01 01:30:00	9	FT	12,295
2000-09-01 01:45:00	9	FT	12,163
2000-09-01 02:00:00	9	FT	12,065
2000-09-01 02:15:00	9	FT	12,064
2000-09-01 02:30:00	9	FT	11,926
2000-09-01 02:45:00	9	FT	11,946
2000-09-01 03:00:00	9	FT	11,968
2000-09-01 03:15:00	9	FT	11,91
2000-09-01 03:30:00	9	FT	12,095
2000-09-01 03:45:00	9	FT	12,085
2000-09-01 04:00:00	9	FT	12,263
2000-09-01 04:15:00	9	FT	12,206
2000-09-01 04:30:00	9	FT	12,112
2000-09-01 04:45:00	9	FT	12,222
2000-09-01 05:00:00	9	FT	12,297
2000-09-01 05:15:00	9	FT	12,46
2000-09-01 05:30:00	9	FT	12,567
2000-09-01 05:45:00	9	FT	12,828
2000-09-01 06:00:00	9	FT	13,131
2000-09-01 06:15:00	9	FT	13,067
2000-09-01 06:30:00	9	FT	13,132
2000-09-01 06:45:00	9	FT	13,328
2000-09-01 07:00:00	9	FT	13,528
2000-09-01 07:15:00	9	FT	13,431
2000-09-01 07:30:00	9	FT	13,324
2000-09-01 07:45:00	9	FT	13,604
2000-09-01 08:00:00	9	FT	13,984
2000-09-01 08:15:00	9	FT	14,177
2000-09-01 08:30:00	9	FT	14,424
2000-09-01 08:45:00	9	FT	14,831
2000-09-01 09:00:00	9	FT	15,018
2000-09-01 09:15:00	9	FT	15,144
2000-09-01 09:30:00	9	FT	15,556
2000-09-01 09:45:00	9	FT	15,795
2000-09-01 10:00:00	9	FT	16,275
2000-09-01 10:15:00	9	FT	16,364
2000-09-01 10:30:00	9	FT	16,37
2000-09-01 10:45:00	9	FT	16,698
2000-09-01 11:00:00	9	FT	17,083
2000-09-01 11:15:00	9	FT	17,26
2000-09-01 11:30:00	9	FT	17,155
2000-09-01 11:45:00	9	FT	17,369
2000-09-01 12:00:00	9	FT	17,449
2000-09-01 12:15:00	9	FT	17,277
2000-09-01 12:30:00	9	FT	17,257
2000-09-01 12:45:00	9	FT	17,221
2000-09-01 13:00:00	9	FT	17,297
2000-09-01 13:15:00	9	FT	17,362
2000-09-01 13:30:00	9	FT	17,315
2000-09-01 13:45:00	9	FT	17,023
2000-09-01 14:00:00	9	FT	16,777
2000-09-01 14:15:00	9	FT	16,648
2000-09-01 14:30:00	9	FT	16,647
2000-09-01 14:45:00	9	FT	16,824
2000-09-01 15:00:00	9	FT	16,883
2000-09-01 15:15:00	9	FT	16,852
2000-09-01 15:30:00	9	FT	16,839
2000-09-01 15:45:00	9	FT	16,861
2000-09-01 16:00:00	9	FT	16,988
2000-09-01 16:15:00	9	FT	17,161
2000-09-01 16:30:00	9	FT	17,316
2000-09-01 16:45:00	9	FT	17,308
2000-09-01 17:00:00	9	FT	17,345
2000-09-01 17:15:00	9	FT	17,39
2000-09-01 17:30:00	9	FT	17,491
2000-09-01 17:45:00	9	FT	17,537
2000-09-01 18:00:00	9	FT	17,223
2000-09-01 18:15:00	9	FT	17,027
2000-09-01 18:30:00	9	FT	17,031
2000-09-01 18:45:00	9	FT	16,862
2000-09-01 19:00:00	9	FT	16,959
2000-09-01 19:15:00	9	FT	17,068
2000-09-01 19:30:00	9	FT	17,054
2000-09-01 19:45:00	9	FT	17,133
2000-09-01 20:00:00	9	FT	17,279
2000-09-01 20:15:00	9	FT	16,814
2000-09-01 20:30:00	9	FT	16,615
2000-09-01 20:45:00	9	FT	16,186
2000-09-01 21:00:00	9	FT	15,65
2000-09-01 21:15:00	9	FT	15,22
2000-09-01 21:30:00	9	FT	14,679
2000-09-01 21:45:00	9	FT	14,37
2000-09-01 22:00:00	9	FT	14,216
2000-09-01 22:15:00	9	FT	13,746
2000-09-01 22:30:00	9	FT	13,439
2000-09-01 22:45:00	9	FT	13,149
2000-09-01 23:00:00	9	FT	12,959
2000-09-01 23:15:00	9	FT	12,701
2000-09-01 23:30:00	9	FT	12,539
2000-09-01 23:45:00	9	FT	12,489
2000-09-01 00:00:00	9	WT	13,044
2000-09-01 00:15:00	9	WT	12,863
2000-09-01 00:30:00	9	WT	12,718
2000-09-01 00:45:00	9	WT	12,57
2000-09-01 01:00:00	9	WT	12,497
2000-09-01 01:15:00	9	WT	12,483
2000-09-01 01:30:00	9	WT	12,407
2000-09-01 01:45:00	9	WT	12,432
2000-09-01 02:00:00	9	WT	12,408
2000-09-01 02:15:00	9	WT	12,384
2000-09-01 02:30:00	9	WT	12,368
2000-09-01 02:45:00	9	WT	12,402
2000-09-01 03:00:00	9	WT	12,514
2000-09-01 03:15:00	9	WT	12,541
2000-09-01 03:30:00	9	WT	12,615
2000-09-01 03:45:00	9	WT	12,971
2000-09-01 04:00:00	9	WT	13,294
2000-09-01 04:15:00	9	WT	13,498
2000-09-01 04:30:00	9	WT	14,096
2000-09-01 04:45:00	9	WT	14,477
2000-09-01 05:00:00	9	WT	15,47
2000-09-01 05:15:00	9	WT	16,185
2000-09-01 05:30:00	9	WT	17,352
2000-09-01 05:45:00	9	WT	19,152
2000-09-01 06:00:00	9	WT	21,146
2000-09-01 06:15:00	9	WT	22,914
2000-09-01 06:30:00	9	WT	25,141
2000-09-01 06:45:00	9	WT	27,961
2000-09-01 07:00:00	9	WT	31,844
2000-09-01 07:15:00	9	WT	35,165
2000-09-01 07:30:00	9	WT	38,52
2000-09-01 07:45:00	9	WT	42,232
2000-09-01 08:00:00	9	WT	46,327
2000-09-01 08:15:00	9	WT	48,4
2000-09-01 08:30:00	9	WT	49,62
2000-09-01 08:45:00	9	WT	51,353
2000-09-01 09:00:00	9	WT	52,454
2000-09-01 09:15:00	9	WT	52,765
2000-09-01 09:30:00	9	WT	53,968
2000-09-01 09:45:00	9	WT	54,964
2000-09-01 10:00:00	9	WT	56,454
2000-09-01 10:15:00	9	WT	56,797
2000-09-01 10:30:00	9	WT	56,639
2000-09-01 10:45:00	9	WT	56,346
2000-09-01 11:00:00	9	WT	56,562
2000-09-01 11:15:00	9	WT	56,536
2000-09-01 11:30:00	9	WT	56,491
2000-09-01 11:45:00	9	WT	56,06
2000-09-01 12:00:00	9	WT	54,006
2000-09-01 12:15:00	9	WT	52,672
2000-09-01 12:30:00	9	WT	51,29
2000-09-01 12:45:00	9	WT	50,689
2000-09-01 13:00:00	9	WT	49,969
2000-09-01 13:15:00	9	WT	48,988
2000-09-01 13:30:00	9	WT	48,162
2000-09-01 13:45:00	9	WT	47,842
2000-09-01 14:00:00	9	WT	48,276
2000-09-01 14:15:00	9	WT	48,024
2000-09-01 14:30:00	9	WT	48,186
2000-09-01 14:45:00	9	WT	47,702
2000-09-01 15:00:00	9	WT	46,972
2000-09-01 15:15:00	9	WT	46,075
2000-09-01 15:30:00	9	WT	45,049
2000-09-01 15:45:00	9	WT	43,846
2000-09-01 16:00:00	9	WT	42,569
2000-09-01 16:15:00	9	WT	41,582
2000-09-01 16:30:00	9	WT	40,587
2000-09-01 16:45:00	9	WT	39,311
2000-09-01 17:00:00	9	WT	37,419
2000-09-01 17:15:00	9	WT	36,258
2000-09-01 17:30:00	9	WT	35,136
2000-09-01 17:45:00	9	WT	34,053
2000-09-01 18:00:00	9	WT	31,175
2000-09-01 18:15:00	9	WT	29,258
2000-09-01 18:30:00	9	WT	26,804
2000-09-01 18:45:00	9	WT	25,675
2000-09-01 19:00:00	9	WT	24,392
2000-09-01 19:15:00	9	WT	23,262
2000-09-01 19:30:00	9	WT	22,851
2000-09-01 19:45:00	9	WT	22,331
2000-09-01 20:00:00	9	WT	21,53
2000-09-01 20:15:00	9	WT	20,702
2000-09-01 20:30:00	9	WT	19,925
2000-09-01 20:45:00	9	WT	19,217
2000-09-01 21:00:00	9	WT	18,332
2000-09-01 21:15:00	9	WT	17,846
2000-09-01 21:30:00	9	WT	17,186
2000-09-01 21:45:00	9	WT	16,573
2000-09-01 22:00:00	9	WT	15,875
2000-09-01 22:15:00	9	WT	15,415
2000-09-01 22:30:00	9	WT	14,951
2000-09-01 22:45:00	9	WT	14,647
2000-09-01 23:00:00	9	WT	14,258
2000-09-01 23:15:00	9	WT	13,929
2000-09-01 23:30:00	9	WT	13,671
2000-09-01 23:45:00	9	WT	13,501
2000-10-01 00:00:00	10	SA	13,562
2000-10-01 00:15:00	10	SA	13,39
2000-10-01 00:30:00	10	SA	13,252
2000-10-01 00:45:00	10	SA	13,167
2000-10-01 01:00:00	10	SA	13,139
2000-10-01 01:15:00	10	SA	13,107
2000-10-01 01:30:00	10	SA	12,933
2000-10-01 01:45:00	10	SA	12,884
2000-10-01 02:00:00	10	SA	12,764
2000-10-01 02:15:00	10	SA	12,646
2000-10-01 02:30:00	10	SA	12,59
2000-10-01 02:45:00	10	SA	12,621
2000-10-01 03:00:00	10	SA	12,733
2000-10-01 03:15:00	10	SA	12,739
2000-10-01 03:30:00	10	SA	12,795
2000-10-01 03:45:00	10	SA	12,822
2000-10-01 04:00:00	10	SA	13,147
2000-10-01 04:15:00	10	SA	13,153
2000-10-01 04:30:00	10	SA	13,724
2000-10-01 04:45:00	10	SA	14,166
2000-10-01 05:00:00	10	SA	14,725
2000-10-01 05:15:00	10	SA	14,994
2000-10-01 05:30:00	10	SA	15,591
2000-10-01 05:45:00	10	SA	16,269
2000-10-01 06:00:00	10	SA	16,871
2000-10-01 06:15:00	10	SA	17,336
2000-10-01 06:30:00	10	SA	17,51
2000-10-01 06:45:00	10	SA	18,172
2000-10-01 07:00:00	10	SA	18,978
2000-10-01 07:15:00	10	SA	19,659
2000-10-01 07:30:00	10	SA	20,054
2000-10-01 07:45:00	10	SA	21,269
2000-10-01 08:00:00	10	SA	22,451
2000-10-01 08:15:00	10	SA	23,039
2000-10-01 08:30:00	10	SA	24,116
2000-10-01 08:45:00	10	SA	26,057
2000-10-01 09:00:00	10	SA	27,928
2000-10-01 09:15:00	10	SA	28,486
2000-10-01 09:30:00	10	SA	29,482
2000-10-01 09:45:00	10	SA	30,15
2000-10-01 10:00:00	10	SA	31,321
2000-10-01 10:15:00	10	SA	31,741
2000-10-01 10:30:00	10	SA	32,059
2000-10-01 10:45:00	10	SA	31,993
2000-10-01 11:00:00	10	SA	31,72
2000-10-01 11:15:00	10	SA	32,102
2000-10-01 11:30:00	10	SA	31,96
2000-10-01 11:45:00	10	SA	31,792
2000-10-01 12:00:00	10	SA	30,325
2000-10-01 12:15:00	10	SA	29,805
2000-10-01 12:30:00	10	SA	29,055
2000-10-01 12:45:00	10	SA	28,309
2000-10-01 13:00:00	10	SA	27,044
2000-10-01 13:15:00	10	SA	26,471
2000-10-01 13:30:00	10	SA	25,969
2000-10-01 13:45:00	10	SA	25,517
2000-10-01 14:00:00	10	SA	24,69
2000-10-01 14:15:00	10	SA	24,384
2000-10-01 14:30:00	10	SA	23,91
2000-10-01 14:45:00	10	SA	23,62
2000-10-01 15:00:00	10	SA	23,222
2000-10-01 15:15:00	10	SA	23,334
2000-10-01 15:30:00	10	SA	23,093
2000-10-01 15:45:00	10	SA	23,048
2000-10-01 16:00:00	10	SA	22,552
2000-10-01 16:15:00	10	SA	21,954
2000-10-01 16:30:00	10	SA	21,602
2000-10-01 16:45:00	10	SA	21,888
2000-10-01 17:00:00	10	SA	21,654
2000-10-01 17:15:00	10	SA	21,698
2000-10-01 17:30:00	10	SA	21,795
2000-10-01 17:45:00	10	SA	21,737
2000-10-01 18:00:00	10	SA	21,222
2000-10-01 18:15:00	10	SA	20,731
2000-10-01 18:30:00	10	SA	20,806
2000-10-01 18:45:00	10	SA	20,971
2000-10-01 19:00:00	10	SA	20,695
2000-10-01 19:15:00	10	SA	20,311
2000-10-01 19:30:00	10	SA	19,796
2000-10-01 19:45:00	10	SA	19,385
2000-10-01 20:00:00	10	SA	19,012
2000-10-01 20:15:00	10	SA	18,366
2000-10-01 20:30:00	10	SA	17,916
2000-10-01 20:45:00	10	SA	17,561
2000-10-01 21:00:00	10	SA	17,131
2000-10-01 21:15:00	10	SA	16,702
2000-10-01 21:30:00	10	SA	16,376
2000-10-01 21:45:00	10	SA	16,153
2000-10-01 22:00:00	10	SA	15,546
2000-10-01 22:15:00	10	SA	15,147
2000-10-01 22:30:00	10	SA	14,832
2000-10-01 22:45:00	10	SA	14,604
2000-10-01 23:00:00	10	SA	14,521
2000-10-01 23:15:00	10	SA	14,17
2000-10-01 23:30:00	10	SA	13,733
2000-10-01 23:45:00	10	SA	13,64
2000-10-01 00:00:00	10	FT	13,174
2000-10-01 00:15:00	10	FT	13,096
2000-10-01 00:30:00	10	FT	12,88
2000-10-01 00:45:00	10	FT	12,757
2000-10-01 01:00:00	10	FT	12,721
2000-10-01 01:15:00	10	FT	12,606
2000-10-01 01:30:00	10	FT	12,407
2000-10-01 01:45:00	10	FT	12,411
2000-10-01 02:00:00	10	FT	12,411
2000-10-01 02:15:00	10	FT	12,325
2000-10-01 02:30:00	10	FT	12,317
2000-10-01 02:45:00	10	FT	12,319
2000-10-01 03:00:00	10	FT	12,385
2000-10-01 03:15:00	10	FT	12,262
2000-10-01 03:30:00	10	FT	12,309
2000-10-01 03:45:00	10	FT	12,343
2000-10-01 04:00:00	10	FT	12,429
2000-10-01 04:15:00	10	FT	12,516
2000-10-01 04:30:00	10	FT	12,455
2000-10-01 04:45:00	10	FT	12,48
2000-10-01 05:00:00	10	FT	12,79
2000-10-01 05:15:00	10	FT	12,992
2000-10-01 05:30:00	10	FT	13,178
2000-10-01 05:45:00	10	FT	13,399
2000-10-01 06:00:00	10	FT	13,735
2000-10-01 06:15:00	10	FT	13,866
2000-10-01 06:30:00	10	FT	14,256
2000-10-01 06:45:00	10	FT	14,62
2000-10-01 07:00:00	10	FT	14,873
2000-10-01 07:15:00	10	FT	14,794
2000-10-01 07:30:00	10	FT	14,783
2000-10-01 07:45:00	10	FT	14,916
2000-10-01 08:00:00	10	FT	15,12
2000-10-01 08:15:00	10	FT	15,18
2000-10-01 08:30:00	10	FT	15,376
2000-10-01 08:45:00	10	FT	15,609
2000-10-01 09:00:00	10	FT	15,8
2000-10-01 09:15:00	10	FT	15,971
2000-10-01 09:30:00	10	FT	16,187
2000-10-01 09:45:00	10	FT	16,356
2000-10-01 10:00:00	10	FT	16,808
2000-10-01 10:15:00	10	FT	16,952
2000-10-01 10:30:00	10	FT	17,116
2000-10-01 10:45:00	10	FT	17,244
2000-10-01 11:00:00	10	FT	17,326
2000-10-01 11:15:00	10	FT	17,751
2000-10-01 11:30:00	10	FT	17,784
2000-10-01 11:45:00	10	FT	17,732
2000-10-01 12:00:00	10	FT	17,694
2000-10-01 12:15:00	10	FT	17,65
2000-10-01 12:30:00	10	FT	17,578
2000-10-01 12:45:00	10	FT	17,405
2000-10-01 13:00:00	10	FT	17,408
2000-10-01 13:15:00	10	FT	17,438
2000-10-01 13:30:00	10	FT	17,251
2000-10-01 13:45:00	10	FT	16,957
2000-10-01 14:00:00	10	FT	17,071
2000-10-01 14:15:00	10	FT	16,945
2000-10-01 14:30:00	10	FT	16,9
2000-10-01 14:45:00	10	FT	16,964
2000-10-01 15:00:00	10	FT	17,035
2000-10-01 15:15:00	10	FT	17,255
2000-10-01 15:30:00	10	FT	17,162
2000-10-01 15:45:00	10	FT	17,403
2000-10-01 16:00:00	10	FT	17,359
2000-10-01 16:15:00	10	FT	17,219
2000-10-01 16:30:00	10	FT	17,416
2000-10-01 16:45:00	10	FT	17,605
2000-10-01 17:00:00	10	FT	17,846
2000-10-01 17:15:00	10	FT	17,992
2000-10-01 17:30:00	10	FT	17,968
2000-10-01 17:45:00	10	FT	18,109
2000-10-01 18:00:00	10	FT	17,926
2000-10-01 18:15:00	10	FT	17,962
2000-10-01 18:30:00	10	FT	18,258
2000-10-01 18:45:00	10	FT	18,334
2000-10-01 19:00:00	10	FT	18,259
2000-10-01 19:15:00	10	FT	18,074
2000-10-01 19:30:00	10	FT	17,873
2000-10-01 19:45:00	10	FT	17,623
2000-10-01 20:00:00	10	FT	17,351
2000-10-01 20:15:00	10	FT	16,96
2000-10-01 20:30:00	10	FT	16,614
2000-10-01 20:45:00	10	FT	16,36
2000-10-01 21:00:00	10	FT	15,997
2000-10-01 21:15:00	10	FT	15,538
2000-10-01 21:30:00	10	FT	15,16
2000-10-01 21:45:00	10	FT	14,856
2000-10-01 22:00:00	10	FT	14,541
2000-10-01 22:15:00	10	FT	14,157
2000-10-01 22:30:00	10	FT	13,859
2000-10-01 22:45:00	10	FT	13,42
2000-10-01 23:00:00	10	FT	13,168
2000-10-01 23:15:00	10	FT	13,016
2000-10-01 23:30:00	10	FT	12,804
2000-10-01 23:45:00	10	FT	12,737
2000-10-01 00:00:00	10	WT	13,129
2000-10-01 00:15:00	10	WT	12,969
2000-10-01 00:30:00	10	WT	12,83
2000-10-01 00:45:00	10	WT	12,718
2000-10-01 01:00:00	10	WT	12,638
2000-10-01 01:15:00	10	WT	12,594
2000-10-01 01:30:00	10	WT	12,516
2000-10-01 01:45:00	10	WT	12,475
2000-10-01 02:00:00	10	WT	12,485
2000-10-01 02:15:00	10	WT	12,44
2000-10-01 02:30:00	10	WT	12,46
2000-10-01 02:45:00	10	WT	12,479
2000-10-01 03:00:00	10	WT	12,603
2000-10-01 03:15:00	10	WT	12,718
2000-10-01 03:30:00	10	WT	12,801
2000-10-01 03:45:00	10	WT	13,139
2000-10-01 04:00:00	10	WT	13,486
2000-10-01 04:15:00	10	WT	13,632
2000-10-01 04:30:00	10	WT	14,247
2000-10-01 04:45:00	10	WT	14,655
2000-10-01 05:00:00	10	WT	15,781
2000-10-01 05:15:00	10	WT	16,345
2000-10-01 05:30:00	10	WT	17,666
2000-10-01 05:45:00	10	WT	19,323
2000-10-01 06:00:00	10	WT	21,619
2000-10-01 06:15:00	10	WT	23,508
2000-10-01 06:30:00	10	WT	26,195
2000-10-01 06:45:00	10	WT	29,918
2000-10-01 07:00:00	10	WT	34,545
2000-10-01 07:15:00	10	WT	37,989
2000-10-01 07:30:00	10	WT	41,901
2000-10-01 07:45:00	10	WT	45,444
2000-10-01 08:00:00	10	WT	49,436
2000-10-01 08:15:00	10	WT	51,074
2000-10-01 08:30:00	10	WT	52,31
2000-10-01 08:45:00	10	WT	53,857
2000-10-01 09:00:00	10	WT	55,24
2000-10-01 09:15:00	10	WT	55,689
2000-10-01 09:30:00	10	WT	56,423
2000-10-01 09:45:00	10	WT	57,534
2000-10-01 10:00:00	10	WT	59,108
2000-10-01 10:15:00	10	WT	59,141
2000-10-01 10:30:00	10	WT	58,689
2000-10-01 10:45:00	10	WT	58,735
2000-10-01 11:00:00	10	WT	58,783
2000-10-01 11:15:00	10	WT	58,418
2000-10-01 11:30:00	10	WT	57,978
2000-10-01 11:45:00	10	WT	57,326
2000-10-01 12:00:00	10	WT	55,273
2000-10-01 12:15:00	10	WT	53,75
2000-10-01 12:30:00	10	WT	52,39
2000-10-01 12:45:00	10	WT	51,51
2000-10-01 13:00:00	10	WT	50,666
2000-10-01 13:15:00	10	WT	49,719
2000-10-01 13:30:00	10	WT	48,94
2000-10-01 13:45:00	10	WT	48,629
2000-10-01 14:00:00	10	WT	48,785
2000-10-01 14:15:00	10	WT	48,629
2000-10-01 14:30:00	10	WT	48,694
2000-10-01 14:45:00	10	WT	48,156
2000-10-01 15:00:00	10	WT	47,465
2000-10-01 15:15:00	10	WT	46,653
2000-10-01 15:30:00	10	WT	45,867
2000-10-01 15:45:00	10	WT	44,903
2000-10-01 16:00:00	10	WT	43,717
2000-10-01 16:15:00	10	WT	42,747
2000-10-01 16:30:00	10	WT	41,628
2000-10-01 16:45:00	10	WT	40,478
2000-10-01 17:00:00	10	WT	38,783
2000-10-01 17:15:00	10	WT	37,619
2000-10-01 17:30:00	10	WT	36,539
2000-10-01 17:45:00	10	WT	35,468
2000-10-01 18:00:00	10	WT	32,853
2000-10-01 18:15:00	10	WT	31,325
2000-10-01 18:30:00	10	WT	29,306
2000-10-01 18:45:00	10	WT	27,968
2000-10-01 19:00:00	10	WT	26,448
2000-10-01 19:15:00	10	WT	25,041
2000-10-01 19:30:00	10	WT	24,026
2000-10-01 19:45:00	10	WT	23,02
2000-10-01 20:00:00	10	WT	21,894
2000-10-01 20:15:00	10	WT	20,953
2000-10-01 20:30:00	10	WT	20,012
2000-10-01 20:45:00	10	WT	19,221
2000-10-01 21:00:00	10	WT	18,639
2000-10-01 21:15:00	10	WT	18,019
2000-10-01 21:30:00	10	WT	17,356
2000-10-01 21:45:00	10	WT	16,803
2000-10-01 22:00:00	10	WT	16,088
2000-10-01 22:15:00	10	WT	15,6
2000-10-01 22:30:00	10	WT	15,094
2000-10-01 22:45:00	10	WT	14,738
2000-10-01 23:00:00	10	WT	14,305
2000-10-01 23:15:00	10	WT	14,078
2000-10-01 23:30:00	10	WT	13,83
